1,0.000000
2,0.254299
3,0.286246
4,0.780387
5,0.780631
6,3.401003
7,3.464395
8,3.485381
9,3.540723
10,3.559727
11,3.615015
12,3.648166
13,3.663399
14,3.855658
15,3.870762
16,4.055851
17,4.071800
18,4.358145
19,4.374235
20,4.396982
21,4.397365
22,4.400303
23,4.400515
24,4.409290
25,4.409303
26,4.409426
27,4.417903
28,4.426671
29,4.426751
30,4.426770
31,4.434072
32,4.434335
33,4.434425
34,4.434568
35,4.434611
36,4.434757
37,4.441446
38,4.466727
39,4.484911
40,4.485003
41,4.485022
42,4.485202
43,4.485432
44,4.485441
45,4.485450
46,4.485460
47,4.485471
48,4.485645
49,4.485655
50,4.494852
51,4.494960
52,4.494968
53,4.495153
54,4.495161
55,4.495256
56,4.495402
57,4.495410
58,4.495418
59,4.495427
60,4.495626
61,4.497689
62,4.499517
63,4.500823
64,4.501163
65,4.501466
66,4.509292
67,4.509306
68,4.509492
69,4.511155
70,4.511270
71,4.511635
72,4.534113
73,4.534446
74,4.534562
75,4.534639
76,4.535343
77,4.538964
78,4.548944
79,4.549071
80,4.549079
81,4.549103
82,4.558941
83,4.559424
84,4.559436
85,4.559997
86,4.568424
87,4.568439
88,4.568450
89,4.574273
90,4.575132
91,4.582196
92,4.582268
93,4.582477
94,4.582487
95,4.582496
96,4.582520
97,4.582696
98,4.582705
99,4.593672
100,4.597006
101,4.597420
102,4.600312
103,4.600657
104,4.609299
105,4.609451
106,4.609505
107,4.618706
108,4.618780
109,4.621843
110,4.632036
111,4.632051
112,4.632239
113,4.632653
114,4.632664
115,4.632810
116,4.634206
117,4.634447
118,4.634698
119,4.634739
120,4.638276
121,4.641927
122,4.642657
123,4.642746
124,4.648663
125,4.648749
126,4.650064
127,4.654412
128,4.654572
129,4.654580
130,4.656686
131,4.667240
132,4.673003
133,4.673099
134,4.674551
135,4.678869
136,4.678959
137,4.678977
138,4.690105
139,4.697016
140,4.697399
141,4.698606
142,4.700308
143,4.700639
144,4.701544
145,4.701662
146,4.701670
147,4.701951
148,4.701962
149,4.702894
150,4.706103
151,4.706730
152,4.709300
153,4.709383
154,4.709459
155,4.715008
156,4.715019
157,4.715029
158,4.715126
159,4.723651
160,4.723662
161,4.723674
162,4.723683
