ds,y
2024-04-13 16:28:33.700374,167
2024-04-13 16:32:43.700374,154
2024-04-13 16:36:53.700374,177
2024-04-13 16:41:03.700374,186
2024-04-13 16:45:13.700374,168
2024-04-13 16:49:23.700374,231
2024-04-13 16:53:33.700374,174
2024-04-13 16:57:43.700374,197
2024-04-13 17:01:53.700374,163
2024-04-13 17:06:03.700374,177
2024-04-13 17:10:13.700374,172
2024-04-13 17:14:23.700374,184
2024-04-13 17:18:33.700374,171
2024-04-13 17:22:43.700374,183
2024-04-13 17:26:53.700374,171
2024-04-13 17:31:03.700374,177
2024-04-13 17:35:13.700374,190
2024-04-13 17:39:23.700374,190
2024-04-13 17:43:33.700374,196
2024-04-13 17:47:43.700374,191
2024-04-13 17:51:53.700374,193
2024-04-13 17:56:03.700374,189
2024-04-13 18:00:13.700374,213
2024-04-13 18:04:23.700374,166
2024-04-13 18:08:33.700374,200
2024-04-13 18:12:43.700374,211
2024-04-13 18:16:53.700374,167
2024-04-13 18:21:03.700374,191
2024-04-13 18:25:13.700374,187
2024-04-13 18:29:23.700374,189
2024-04-13 18:33:33.700374,211
2024-04-13 18:37:43.700374,193
2024-04-13 18:41:53.700374,213
2024-04-13 18:46:03.700374,172
2024-04-13 18:50:13.700374,199
2024-04-13 18:54:23.700374,178
2024-04-13 18:58:33.700374,189
2024-04-13 19:02:43.700374,183
2024-04-13 19:06:53.700374,176
2024-04-13 19:11:03.700374,181
2024-04-13 19:15:13.700374,196
2024-04-13 19:19:23.700374,164
2024-04-13 19:23:33.700374,170
2024-04-13 19:27:43.700374,175
2024-04-13 19:31:53.700374,172
2024-04-13 19:36:03.700374,177
2024-04-13 19:40:13.700374,172
2024-04-13 19:44:23.700374,179
2024-04-13 19:48:33.700374,172
2024-04-13 19:52:43.700374,179
2024-04-13 19:56:53.700374,177
2024-04-13 20:01:03.700374,168
2024-04-13 20:05:13.700374,193
2024-04-13 20:09:23.700374,171
2024-04-13 20:13:33.700374,181
2024-04-13 20:17:43.700374,163
2024-04-13 20:21:53.700374,150
2024-04-13 20:26:03.700374,183
2024-04-13 20:30:13.700374,187
2024-04-13 20:34:23.700374,171
2024-04-13 20:38:33.700374,177
2024-04-13 20:42:43.700374,171
2024-04-13 20:46:53.700374,193
2024-04-13 20:51:03.700374,174
2024-04-13 20:55:13.700374,183
2024-04-13 20:59:23.700374,183
2024-04-13 21:03:33.700374,194
2024-04-13 21:07:43.700374,215
2024-04-13 21:11:53.700374,191
2024-04-13 21:16:03.700374,189
2024-04-13 21:20:13.700374,177
2024-04-13 21:24:23.700374,181
2024-04-13 21:28:33.700374,185
2024-04-13 21:32:43.700374,201
2024-04-13 21:36:53.700374,180
2024-04-13 21:41:03.700374,177
2024-04-13 21:45:13.700374,167
2024-04-13 21:49:23.700374,203
2024-04-13 21:53:33.700374,181
2024-04-13 21:57:43.700374,189
2024-04-13 22:01:53.700374,179
2024-04-13 22:06:03.700374,189
2024-04-13 22:10:13.700374,179
2024-04-13 22:14:23.700374,177
2024-04-13 22:18:33.700374,197
2024-04-13 22:22:43.700374,152
2024-04-13 22:26:53.700374,168
2024-04-13 22:31:03.700374,197
2024-04-13 22:35:13.700374,182
2024-04-13 22:39:23.700374,153
2024-04-13 22:43:33.700374,163
2024-04-13 22:47:43.700374,181
2024-04-13 22:51:53.700374,169
2024-04-13 22:56:03.700374,175
2024-04-13 23:00:13.700374,181
2024-04-13 23:04:23.700374,162
2024-04-13 23:08:33.700374,178
2024-04-13 23:12:43.700374,180
2024-04-13 23:16:53.700374,177
2024-04-13 23:21:03.700374,165
2024-04-13 23:25:13.700374,182
2024-04-13 23:29:23.700374,181
2024-04-13 23:33:33.700374,226
2024-04-13 23:37:43.700374,174
2024-04-13 23:41:53.700374,180
2024-04-13 23:46:03.700374,182
2024-04-13 23:50:13.700374,187
2024-04-13 23:54:23.700374,190
2024-04-13 23:58:33.700374,189
2024-04-14 00:02:43.700374,189
2024-04-14 00:06:53.700374,175
2024-04-14 00:11:03.700374,191
2024-04-14 00:15:13.700374,188
2024-04-14 00:19:23.700374,194
2024-04-14 00:23:33.700374,197
2024-04-14 00:27:43.700374,205
2024-04-14 00:31:53.700374,201
2024-04-14 00:36:03.700374,192
2024-04-14 00:40:13.700374,205
2024-04-14 00:44:23.700374,199
2024-04-14 00:48:33.700374,196
2024-04-14 00:52:43.700374,211
2024-04-14 00:56:53.700374,214
2024-04-14 01:01:03.700374,155
2024-04-14 01:05:13.700374,194
2024-04-14 01:09:23.700374,182
2024-04-14 01:13:33.700374,199
2024-04-14 01:17:43.700374,209
2024-04-14 01:21:53.700374,166
2024-04-14 01:26:03.700374,172
2024-04-14 01:30:13.700374,189
2024-04-14 01:34:23.700374,173
2024-04-14 01:38:33.700374,175
2024-04-14 01:42:43.700374,189
2024-04-14 01:46:53.700374,162
2024-04-14 01:51:03.700374,173
2024-04-14 01:55:13.700374,192
2024-04-14 01:59:23.700374,185
2024-04-14 02:03:33.700374,216
2024-04-14 02:07:43.700374,189
2024-04-14 02:11:53.700374,189
2024-04-14 02:16:03.700374,204
2024-04-14 02:20:13.700374,190
2024-04-14 02:24:23.700374,186
2024-04-14 02:28:33.700374,214
2024-04-14 02:32:43.700374,192
2024-04-14 02:36:53.700374,204
2024-04-14 02:41:03.700374,176
2024-04-14 02:45:13.700374,212
2024-04-14 02:49:23.700374,184
2024-04-14 02:53:33.700374,200
2024-04-14 02:57:43.700374,180
2024-04-14 03:01:53.700374,204
2024-04-14 03:06:03.700374,211
2024-04-14 03:10:13.700374,184
2024-04-14 03:14:23.700374,200
2024-04-14 03:18:33.700374,186
2024-04-14 03:22:43.700374,217
2024-04-14 03:26:53.700374,192
2024-04-14 03:31:03.700374,198
2024-04-14 03:35:13.700374,217
2024-04-14 03:39:23.700374,197
2024-04-14 03:43:33.700374,169
2024-04-14 03:47:43.700374,199
2024-04-14 03:51:53.700374,179
2024-04-14 03:56:03.700374,188
2024-04-14 04:00:13.700374,217
2024-04-14 04:04:23.700374,202
2024-04-14 04:08:33.700374,194
2024-04-14 04:12:43.700374,205
2024-04-14 04:16:53.700374,192
2024-04-14 04:21:03.700374,191
2024-04-14 04:25:13.700374,212
2024-04-14 04:29:23.700374,197
2024-04-14 04:33:33.700374,187
2024-04-14 04:37:43.700374,188
2024-04-14 04:41:53.700374,192
2024-04-14 04:46:03.700374,189
2024-04-14 04:50:13.700374,168
2024-04-14 04:54:23.700374,176
2024-04-14 04:58:33.700374,181
2024-04-14 05:02:43.700374,172
2024-04-14 05:06:53.700374,167
2024-04-14 05:11:03.700374,184
2024-04-14 05:15:13.700374,181
2024-04-14 05:19:23.700374,178
2024-04-14 05:23:33.700374,243
2024-04-14 05:27:43.700374,168
2024-04-14 05:31:53.700374,190
2024-04-14 05:36:03.700374,164
2024-04-14 05:40:13.700374,174
2024-04-14 05:44:23.700374,189
2024-04-14 05:48:33.700374,178
2024-04-14 05:52:43.700374,191
2024-04-14 05:56:53.700374,191
2024-04-14 06:01:03.700374,183
2024-04-14 06:05:13.700374,189
2024-04-14 06:09:23.700374,179
2024-04-14 06:13:33.700374,170
2024-04-14 06:17:43.700374,196
2024-04-14 06:21:53.700374,180
2024-04-14 06:26:03.700374,179
2024-04-14 06:30:13.700374,196
2024-04-14 06:34:23.700374,187
2024-04-14 06:38:33.700374,203
2024-04-14 06:42:43.700374,200
2024-04-14 06:46:53.700374,211
2024-04-14 06:51:03.700374,192
2024-04-14 06:55:13.700374,203
2024-04-14 06:59:23.700374,182
2024-04-14 07:03:33.700374,193
2024-04-14 07:07:43.700374,211
2024-04-14 07:11:53.700374,184
2024-04-14 07:16:03.700374,200
2024-04-14 07:20:13.700374,193
2024-04-14 07:24:23.700374,209
2024-04-14 07:28:33.700374,214
2024-04-14 07:32:43.700374,165
2024-04-14 07:36:53.700374,200
2024-04-14 07:41:03.700374,184
2024-04-14 07:45:13.700374,174
2024-04-14 07:49:23.700374,195
2024-04-14 07:53:33.700374,198
2024-04-14 07:57:43.700374,187
2024-04-14 08:01:53.700374,212
2024-04-14 08:06:03.700374,178
2024-04-14 08:10:13.700374,212
2024-04-14 08:14:23.700374,197
2024-04-14 08:18:33.700374,201
2024-04-14 08:22:43.700374,178
2024-04-14 08:26:53.700374,185
2024-04-14 08:31:03.700374,179
2024-04-14 08:35:13.700374,186
2024-04-14 08:39:23.700374,186
2024-04-14 08:43:33.700374,176
2024-04-14 08:47:43.700374,174
2024-04-14 08:51:53.700374,160
2024-04-14 08:56:03.700374,149
2024-04-14 09:00:13.700374,211
2024-04-14 09:04:23.700374,180
2024-04-14 09:08:33.700374,176
2024-04-14 09:12:43.700374,195
2024-04-14 09:16:53.700374,213
2024-04-14 09:21:03.700374,200
2024-04-14 09:25:13.700374,209
2024-04-14 09:29:23.700374,205
2024-04-14 09:33:33.700374,178
2024-04-14 09:37:43.700374,197
2024-04-14 09:41:53.700374,171
2024-04-14 09:46:03.700374,211
2024-04-14 09:50:13.700374,215
2024-04-14 09:54:23.700374,204
2024-04-14 09:58:33.700374,216
2024-04-14 10:02:43.700374,201
2024-04-14 10:06:53.700374,201
2024-04-14 10:11:03.700374,203
2024-04-14 10:15:13.700374,202
2024-04-14 10:19:23.700374,214
2024-04-14 10:23:33.700374,184
2024-04-14 10:27:43.700374,168
2024-04-14 10:31:53.700374,172
2024-04-14 10:36:03.700374,188
2024-04-14 10:40:13.700374,220
2024-04-14 10:44:23.700374,186
2024-04-14 10:48:33.700374,192
2024-04-14 10:52:43.700374,175
2024-04-14 10:56:53.700374,326
2024-04-14 11:01:03.700374,883
2024-04-14 11:05:13.700374,224
2024-04-14 11:09:23.700374,199
2024-04-14 11:13:33.700374,205
2024-04-14 11:17:43.700374,196
2024-04-14 11:21:53.700374,214
2024-04-14 11:26:03.700374,170
2024-04-14 11:30:13.700374,191
2024-04-14 11:34:23.700374,197
2024-04-14 11:38:33.700374,193
2024-04-14 11:42:43.700374,185
2024-04-14 11:46:53.700374,179
2024-04-14 11:51:03.700374,203
2024-04-14 11:55:13.700374,205
2024-04-14 11:59:23.700374,194
2024-04-14 12:03:33.700374,189
2024-04-14 12:07:43.700374,143
2024-04-14 12:11:53.700374,0
2024-04-14 12:16:03.700374,2
2024-04-14 12:20:13.700374,2
2024-04-14 12:24:23.700374,8
2024-04-14 12:28:33.700374,15
2024-04-14 12:32:43.700374,202
2024-04-14 12:36:53.700374,192
2024-04-14 12:41:03.700374,205
2024-04-14 12:45:13.700374,196
2024-04-14 12:49:23.700374,207
2024-04-14 12:53:33.700374,204
2024-04-14 12:57:43.700374,207
2024-04-14 13:01:53.700374,197
2024-04-14 13:06:03.700374,204
2024-04-14 13:10:13.700374,196
2024-04-14 13:14:23.700374,203
2024-04-14 13:18:33.700374,195
2024-04-14 13:22:43.700374,202
2024-04-14 13:26:53.700374,198
2024-04-14 13:31:03.700374,198
2024-04-14 13:35:13.700374,199
2024-04-14 13:39:23.700374,223
2024-04-14 13:43:33.700374,198
2024-04-14 13:47:43.700374,204
2024-04-14 13:51:53.700374,202
2024-04-14 13:56:03.700374,195
2024-04-14 14:00:13.700374,204
2024-04-14 14:04:23.700374,194
2024-04-14 14:08:33.700374,203
2024-04-14 14:12:43.700374,194
2024-04-14 14:16:53.700374,204
2024-04-14 14:21:03.700374,210
2024-04-14 14:25:13.700374,205
2024-04-14 14:29:23.700374,196
2024-04-14 14:33:33.700374,201
2024-04-14 14:37:43.700374,196
2024-04-14 14:41:53.700374,201
2024-04-14 14:46:03.700374,197
2024-04-14 14:50:13.700374,202
2024-04-14 14:54:23.700374,196
2024-04-14 14:58:33.700374,211
2024-04-14 15:02:43.700374,202
2024-04-14 15:06:53.700374,208
2024-04-14 15:11:03.700374,207
2024-04-14 15:15:13.700374,194
2024-04-14 15:19:23.700374,209
2024-04-14 15:23:33.700374,193
2024-04-14 15:27:43.700374,194
2024-04-14 15:31:53.700374,205
2024-04-14 15:36:03.700374,203
2024-04-14 15:40:13.700374,194
2024-04-14 15:44:23.700374,203
2024-04-14 15:48:33.700374,213
2024-04-14 15:52:43.700374,202
2024-04-14 15:56:53.700374,196
2024-04-14 16:01:03.700374,194
2024-04-14 16:05:13.700374,194
2024-04-14 16:09:23.700374,198
2024-04-14 16:13:33.700374,191
2024-04-14 16:17:43.700374,192
2024-04-14 16:21:53.700374,190
2024-04-14 16:26:03.700374,178
2024-04-14 16:30:13.700374,168
2024-04-14 16:34:23.700374,193
2024-04-14 16:38:33.700374,179
2024-04-14 16:42:43.700374,187
2024-04-14 16:46:53.700374,189
2024-04-14 16:51:03.700374,197
2024-04-14 16:55:13.700374,169
2024-04-14 16:59:23.700374,185
2024-04-14 17:03:33.700374,202
2024-04-14 17:07:43.700374,186
2024-04-14 17:11:53.700374,203
2024-04-14 17:16:03.700374,209
2024-04-14 17:20:13.700374,198
2024-04-14 17:24:23.700374,215
2024-04-14 17:28:33.700374,202
2024-04-14 17:32:43.700374,186
2024-04-14 17:36:53.700374,203
2024-04-14 17:41:03.700374,188
2024-04-14 17:45:13.700374,189
2024-04-14 17:49:23.700374,176
2024-04-14 17:53:33.700374,219
2024-04-14 17:57:43.700374,185
2024-04-14 18:01:53.700374,195
2024-04-14 18:06:03.700374,185
2024-04-14 18:10:13.700374,164
2024-04-14 18:14:23.700374,179
2024-04-14 18:18:33.700374,178
2024-04-14 18:22:43.700374,174
2024-04-14 18:26:53.700374,198
2024-04-14 18:31:03.700374,190
2024-04-14 18:35:13.700374,191
2024-04-14 18:39:23.700374,200
2024-04-14 18:43:33.700374,183
2024-04-14 18:47:43.700374,173
2024-04-14 18:51:53.700374,206
2024-04-14 18:56:03.700374,190
2024-04-14 19:00:13.700374,193
2024-04-14 19:04:23.700374,186
2024-04-14 19:08:33.700374,174
2024-04-14 19:12:43.700374,197
2024-04-14 19:16:53.700374,203
2024-04-14 19:21:03.700374,203
2024-04-14 19:25:13.700374,243
2024-04-14 19:29:23.700374,210
2024-04-14 19:33:33.700374,201
2024-04-14 19:37:43.700374,213
2024-04-14 19:41:53.700374,198
2024-04-14 19:46:03.700374,189
2024-04-14 19:50:13.700374,186
2024-04-14 19:54:23.700374,201
2024-04-14 19:58:33.700374,162
2024-04-14 20:02:43.700374,186
2024-04-14 20:06:53.700374,178
2024-04-14 20:11:03.700374,162
2024-04-14 20:15:13.700374,200
2024-04-14 20:19:23.700374,187
2024-04-14 20:23:33.700374,185
2024-04-14 20:27:43.700374,190
2024-04-14 20:31:53.700374,191
2024-04-14 20:36:03.700374,161
2024-04-14 20:40:13.700374,191
2024-04-14 20:44:23.700374,174
2024-04-14 20:48:33.700374,204
2024-04-14 20:52:43.700374,163
2024-04-14 20:56:53.700374,178
2024-04-14 21:01:03.700374,178
2024-04-14 21:05:13.700374,181
2024-04-14 21:09:23.700374,174
2024-04-14 21:13:33.700374,161
2024-04-14 21:17:43.700374,189
2024-04-14 21:21:53.700374,176
2024-04-14 21:26:03.700374,178
2024-04-14 21:30:13.700374,189
2024-04-14 21:34:23.700374,170
2024-04-14 21:38:33.700374,187
2024-04-14 21:42:43.700374,180
2024-04-14 21:46:53.700374,180
2024-04-14 21:51:03.700374,175
2024-04-14 21:55:13.700374,185
2024-04-14 21:59:23.700374,189
2024-04-14 22:03:33.700374,177
2024-04-14 22:07:43.700374,179
2024-04-14 22:11:53.700374,153
2024-04-14 22:16:03.700374,176
2024-04-14 22:20:13.700374,178
2024-04-14 22:24:23.700374,174
2024-04-14 22:28:33.700374,195
2024-04-14 22:32:43.700374,189
2024-04-14 22:36:53.700374,191
2024-04-14 22:41:03.700374,174
2024-04-14 22:45:13.700374,156
2024-04-14 22:49:23.700374,170
2024-04-14 22:53:33.700374,186
2024-04-14 22:57:43.700374,169
2024-04-14 23:01:53.700374,186
2024-04-14 23:06:03.700374,161
2024-04-14 23:10:13.700374,186
2024-04-14 23:14:23.700374,170
2024-04-14 23:18:33.700374,182
2024-04-14 23:22:43.700374,195
2024-04-14 23:26:53.700374,221
2024-04-14 23:31:03.700374,179
2024-04-14 23:35:13.700374,188
2024-04-14 23:39:23.700374,199
2024-04-14 23:43:33.700374,182
2024-04-14 23:47:43.700374,188
2024-04-14 23:51:53.700374,190
2024-04-14 23:56:03.700374,193
2024-04-15 00:00:13.700374,174
2024-04-15 00:04:23.700374,152
2024-04-15 00:08:33.700374,157
2024-04-15 00:12:43.700374,166
2024-04-15 00:16:53.700374,192
2024-04-15 00:21:03.700374,184
2024-04-15 00:25:13.700374,154
2024-04-15 00:29:23.700374,149
2024-04-15 00:33:33.700374,178
2024-04-15 00:37:43.700374,221
2024-04-15 00:41:53.700374,218
2024-04-15 00:46:03.700374,198
2024-04-15 00:50:13.700374,209
2024-04-15 00:54:23.700374,220
2024-04-15 00:58:33.700374,203
2024-04-15 01:02:43.700374,227
2024-04-15 01:06:53.700374,190
2024-04-15 01:11:03.700374,214
2024-04-15 01:15:13.700374,200
2024-04-15 01:19:23.700374,216
2024-04-15 01:23:33.700374,188
2024-04-15 01:27:43.700374,151
2024-04-15 01:31:53.700374,177
2024-04-15 01:36:03.700374,170
2024-04-15 01:40:13.700374,181
2024-04-15 01:44:23.700374,192
2024-04-15 01:48:33.700374,184
2024-04-15 01:52:43.700374,192
2024-04-15 01:56:53.700374,186
2024-04-15 02:01:03.700374,187
2024-04-15 02:05:13.700374,183
2024-04-15 02:09:23.700374,205
2024-04-15 02:13:33.700374,205
2024-04-15 02:17:43.700374,195
2024-04-15 02:21:53.700374,205
2024-04-15 02:26:03.700374,190
2024-04-15 02:30:13.700374,202
2024-04-15 02:34:23.700374,203
2024-04-15 02:38:33.700374,201
2024-04-15 02:42:43.700374,202
2024-04-15 02:46:53.700374,214
2024-04-15 02:51:03.700374,212
2024-04-15 02:55:13.700374,217
2024-04-15 02:59:23.700374,203
2024-04-15 03:03:33.700374,224
2024-04-15 03:07:43.700374,190
2024-04-15 03:11:53.700374,202
2024-04-15 03:16:03.700374,186
2024-04-15 03:20:13.700374,186
2024-04-15 03:24:23.700374,180
2024-04-15 03:28:33.700374,186
2024-04-15 03:32:43.700374,186
2024-04-15 03:36:53.700374,178
2024-04-15 03:41:03.700374,193
2024-04-15 03:45:13.700374,179
2024-04-15 03:49:23.700374,183
2024-04-15 03:53:33.700374,197
2024-04-15 03:57:43.700374,187
2024-04-15 04:01:53.700374,202
2024-04-15 04:06:03.700374,187
2024-04-15 04:10:13.700374,190
2024-04-15 04:14:23.700374,199
2024-04-15 04:18:33.700374,210
2024-04-15 04:22:43.700374,178
2024-04-15 04:26:53.700374,187
2024-04-15 04:31:03.700374,173
2024-04-15 04:35:13.700374,194
2024-04-15 04:39:23.700374,204
2024-04-15 04:43:33.700374,196
2024-04-15 04:47:43.700374,177
2024-04-15 04:51:53.700374,174
2024-04-15 04:56:03.700374,190
2024-04-15 05:00:13.700374,167
2024-04-15 05:04:23.700374,154
2024-04-15 05:08:33.700374,177
2024-04-15 05:12:43.700374,186
2024-04-15 05:16:53.700374,168
2024-04-15 05:21:03.700374,231
2024-04-15 05:25:13.700374,174
2024-04-15 05:29:23.700374,197
2024-04-15 05:33:33.700374,163
2024-04-15 05:37:43.700374,177
2024-04-15 05:41:53.700374,172
2024-04-15 05:46:03.700374,184
2024-04-15 05:50:13.700374,171
2024-04-15 05:54:23.700374,183
2024-04-15 05:58:33.700374,171
2024-04-15 06:02:43.700374,177
2024-04-15 06:06:53.700374,190
2024-04-15 06:11:03.700374,190
2024-04-15 06:15:13.700374,196
2024-04-15 06:19:23.700374,191
2024-04-15 06:23:33.700374,193
2024-04-15 06:27:43.700374,189
2024-04-15 06:31:53.700374,213
2024-04-15 06:36:03.700374,166
2024-04-15 06:40:13.700374,200
2024-04-15 06:44:23.700374,211
2024-04-15 06:48:33.700374,167
2024-04-15 06:52:43.700374,191
2024-04-15 06:56:53.700374,187
2024-04-15 07:01:03.700374,189
2024-04-15 07:05:13.700374,211
2024-04-15 07:09:23.700374,193
2024-04-15 07:13:33.700374,213
2024-04-15 07:17:43.700374,172
2024-04-15 07:21:53.700374,199
2024-04-15 07:26:03.700374,178
2024-04-15 07:30:13.700374,189
2024-04-15 07:34:23.700374,183
2024-04-15 07:38:33.700374,176
2024-04-15 07:42:43.700374,181
2024-04-15 07:46:53.700374,196
2024-04-15 07:51:03.700374,164
2024-04-15 07:55:13.700374,170
2024-04-15 07:59:23.700374,175
2024-04-15 08:03:33.700374,172
2024-04-15 08:07:43.700374,177
2024-04-15 08:11:53.700374,172
2024-04-15 08:16:03.700374,179
2024-04-15 08:20:13.700374,172
2024-04-15 08:24:23.700374,179
2024-04-15 08:28:33.700374,177
2024-04-15 08:32:43.700374,168
2024-04-15 08:36:53.700374,193
2024-04-15 08:41:03.700374,171
2024-04-15 08:45:13.700374,181
2024-04-15 08:49:23.700374,163
2024-04-15 08:53:33.700374,150
2024-04-15 08:57:43.700374,183
2024-04-15 09:01:53.700374,187
2024-04-15 09:06:03.700374,171
2024-04-15 09:10:13.700374,177
2024-04-15 09:14:23.700374,171
2024-04-15 09:18:33.700374,193
2024-04-15 09:22:43.700374,174
2024-04-15 09:26:53.700374,183
2024-04-15 09:31:03.700374,183
2024-04-15 09:35:13.700374,194
2024-04-15 09:39:23.700374,215
2024-04-15 09:43:33.700374,191
2024-04-15 09:47:43.700374,189
2024-04-15 09:51:53.700374,177
2024-04-15 09:56:03.700374,181
2024-04-15 10:00:13.700374,185
2024-04-15 10:04:23.700374,201
2024-04-15 10:08:33.700374,180
2024-04-15 10:12:43.700374,177
2024-04-15 10:16:53.700374,167
2024-04-15 10:21:03.700374,203
2024-04-15 10:25:13.700374,181
2024-04-15 10:29:23.700374,189
2024-04-15 10:33:33.700374,179
2024-04-15 10:37:43.700374,189
2024-04-15 10:41:53.700374,179
2024-04-15 10:46:03.700374,177
2024-04-15 10:50:13.700374,197
2024-04-15 10:54:23.700374,152
2024-04-15 10:58:33.700374,168
2024-04-15 11:02:43.700374,197
2024-04-15 11:06:53.700374,182
2024-04-15 11:11:03.700374,153
2024-04-15 11:15:13.700374,163
2024-04-15 11:19:23.700374,181
2024-04-15 11:23:33.700374,169
2024-04-15 11:27:43.700374,175
2024-04-15 11:31:53.700374,181
2024-04-15 11:36:03.700374,162
2024-04-15 11:40:13.700374,178
2024-04-15 11:44:23.700374,180
2024-04-15 11:48:33.700374,177
2024-04-15 11:52:43.700374,165
2024-04-15 11:56:53.700374,182
2024-04-15 12:01:03.700374,181
2024-04-15 12:05:13.700374,226
2024-04-15 12:09:23.700374,174
2024-04-15 12:13:33.700374,180
2024-04-15 12:17:43.700374,182
2024-04-15 12:21:53.700374,187
2024-04-15 12:26:03.700374,190
2024-04-15 12:30:13.700374,189
2024-04-15 12:34:23.700374,189
2024-04-15 12:38:33.700374,175
2024-04-15 12:42:43.700374,191
2024-04-15 12:46:53.700374,188
2024-04-15 12:51:03.700374,194
2024-04-15 12:55:13.700374,197
2024-04-15 12:59:23.700374,205
2024-04-15 13:03:33.700374,201
2024-04-15 13:07:43.700374,192
2024-04-15 13:11:53.700374,205
2024-04-15 13:16:03.700374,199
2024-04-15 13:20:13.700374,196
2024-04-15 13:24:23.700374,211
2024-04-15 13:28:33.700374,214
2024-04-15 13:32:43.700374,155
2024-04-15 13:36:53.700374,194
2024-04-15 13:41:03.700374,182
2024-04-15 13:45:13.700374,199
2024-04-15 13:49:23.700374,209
2024-04-15 13:53:33.700374,166
2024-04-15 13:57:43.700374,172
2024-04-15 14:01:53.700374,189
2024-04-15 14:06:03.700374,173
2024-04-15 14:10:13.700374,175
2024-04-15 14:14:23.700374,189
2024-04-15 14:18:33.700374,162
2024-04-15 14:22:43.700374,173
2024-04-15 14:26:53.700374,192
2024-04-15 14:31:03.700374,185
2024-04-15 14:35:13.700374,216
2024-04-15 14:39:23.700374,189
2024-04-15 14:43:33.700374,189
2024-04-15 14:47:43.700374,204
2024-04-15 14:51:53.700374,190
2024-04-15 14:56:03.700374,186
2024-04-15 15:00:13.700374,214
2024-04-15 15:04:23.700374,192
2024-04-15 15:08:33.700374,204
2024-04-15 15:12:43.700374,176
2024-04-15 15:16:53.700374,212
2024-04-15 15:21:03.700374,184
2024-04-15 15:25:13.700374,200
2024-04-15 15:29:23.700374,180
2024-04-15 15:33:33.700374,204
2024-04-15 15:37:43.700374,211
2024-04-15 15:41:53.700374,184
2024-04-15 15:46:03.700374,200
2024-04-15 15:50:13.700374,186
2024-04-15 15:54:23.700374,217
2024-04-15 15:58:33.700374,192
2024-04-15 16:02:43.700374,198
2024-04-15 16:06:53.700374,217
2024-04-15 16:11:03.700374,197
2024-04-15 16:15:13.700374,169
2024-04-15 16:19:23.700374,199
2024-04-15 16:23:33.700374,179
2024-04-15 16:27:43.700374,188
2024-04-15 16:31:53.700374,217
2024-04-15 16:36:03.700374,202
2024-04-15 16:40:13.700374,194
2024-04-15 16:44:23.700374,205
2024-04-15 16:48:33.700374,192
2024-04-15 16:52:43.700374,191
2024-04-15 16:56:53.700374,212
2024-04-15 17:01:03.700374,197
2024-04-15 17:05:13.700374,187
2024-04-15 17:09:23.700374,188
2024-04-15 17:13:33.700374,192
2024-04-15 17:17:43.700374,189
2024-04-15 17:21:53.700374,168
2024-04-15 17:26:03.700374,176
2024-04-15 17:30:13.700374,181
2024-04-15 17:34:23.700374,172
2024-04-15 17:38:33.700374,167
2024-04-15 17:42:43.700374,184
2024-04-15 17:46:53.700374,181
2024-04-15 17:51:03.700374,178
2024-04-15 17:55:13.700374,243
2024-04-15 17:59:23.700374,168
2024-04-15 18:03:33.700374,190
2024-04-15 18:07:43.700374,164
2024-04-15 18:11:53.700374,174
2024-04-15 18:16:03.700374,189
2024-04-15 18:20:13.700374,178
2024-04-15 18:24:23.700374,191
2024-04-15 18:28:33.700374,191
2024-04-15 18:32:43.700374,183
2024-04-15 18:36:53.700374,189
2024-04-15 18:41:03.700374,179
2024-04-15 18:45:13.700374,170
2024-04-15 18:49:23.700374,196
2024-04-15 18:53:33.700374,180
2024-04-15 18:57:43.700374,179
2024-04-15 19:01:53.700374,196
2024-04-15 19:06:03.700374,187
2024-04-15 19:10:13.700374,203
2024-04-15 19:14:23.700374,200
2024-04-15 19:18:33.700374,211
2024-04-15 19:22:43.700374,192
2024-04-15 19:26:53.700374,203
2024-04-15 19:31:03.700374,182
2024-04-15 19:35:13.700374,193
2024-04-15 19:39:23.700374,211
2024-04-15 19:43:33.700374,184
2024-04-15 19:47:43.700374,200
2024-04-15 19:51:53.700374,193
2024-04-15 19:56:03.700374,209
2024-04-15 20:00:13.700374,214
2024-04-15 20:04:23.700374,165
2024-04-15 20:08:33.700374,200
2024-04-15 20:12:43.700374,184
2024-04-15 20:16:53.700374,174
2024-04-15 20:21:03.700374,195
2024-04-15 20:25:13.700374,198
2024-04-15 20:29:23.700374,187
2024-04-15 20:33:33.700374,212
2024-04-15 20:37:43.700374,178
2024-04-15 20:41:53.700374,212
2024-04-15 20:46:03.700374,197
2024-04-15 20:50:13.700374,201
2024-04-15 20:54:23.700374,178
2024-04-15 20:58:33.700374,185
2024-04-15 21:02:43.700374,179
2024-04-15 21:06:53.700374,186
2024-04-15 21:11:03.700374,186
2024-04-15 21:15:13.700374,176
2024-04-15 21:19:23.700374,174
2024-04-15 21:23:33.700374,160
2024-04-15 21:27:43.700374,149
2024-04-15 21:31:53.700374,211
2024-04-15 21:36:03.700374,180
2024-04-15 21:40:13.700374,176
2024-04-15 21:44:23.700374,195
2024-04-15 21:48:33.700374,213
2024-04-15 21:52:43.700374,200
2024-04-15 21:56:53.700374,209
2024-04-15 22:01:03.700374,205
2024-04-15 22:05:13.700374,178
2024-04-15 22:09:23.700374,197
2024-04-15 22:13:33.700374,171
2024-04-15 22:17:43.700374,211
2024-04-15 22:21:53.700374,215
