ds,y
2024-04-11 22:02:30.756390,235
2024-04-11 22:06:40.756390,196
2024-04-11 22:10:50.756390,187
2024-04-11 22:15:00.756390,203
2024-04-11 22:19:10.756390,197
2024-04-11 22:23:20.756390,195
2024-04-11 22:27:30.756390,194
2024-04-11 22:31:40.756390,200
2024-04-11 22:35:50.756390,196
2024-04-11 22:40:00.756390,185
2024-04-11 22:44:10.756390,199
2024-04-11 22:48:20.756390,203
2024-04-11 22:52:30.756390,153
2024-04-11 22:56:40.756390,168
2024-04-11 23:00:50.756390,158
2024-04-11 23:05:00.756390,166
2024-04-11 23:09:10.756390,199
2024-04-11 23:13:20.756390,177
2024-04-11 23:17:30.756390,203
2024-04-11 23:21:40.756390,179
2024-04-11 23:25:50.756390,163
2024-04-11 23:30:00.756390,198
2024-04-11 23:34:10.756390,212
2024-04-11 23:38:20.756390,198
2024-04-11 23:42:30.756390,223
2024-04-11 23:46:40.756390,186
2024-04-11 23:50:50.756390,207
2024-04-11 23:55:00.756390,192
2024-04-11 23:59:10.756390,213
2024-04-12 00:03:20.756390,269
2024-04-12 00:07:30.756390,204
2024-04-12 00:11:40.756390,212
2024-04-12 00:15:50.756390,210
2024-04-12 00:20:00.756390,192
2024-04-12 00:24:10.756390,179
2024-04-12 00:28:20.756390,190
2024-04-12 00:32:30.756390,173
2024-04-12 00:36:40.756390,193
2024-04-12 00:40:50.756390,199
2024-04-12 00:45:00.756390,197
2024-04-12 00:49:10.756390,210
2024-04-12 00:53:20.756390,205
2024-04-12 00:57:30.756390,188
2024-04-12 01:01:40.756390,203
2024-04-12 01:05:50.756390,185
2024-04-12 01:10:00.756390,169
2024-04-12 01:14:10.756390,186
2024-04-12 01:18:20.756390,193
2024-04-12 01:22:30.756390,201
2024-04-12 01:26:40.756390,211
2024-04-12 01:30:50.756390,201
2024-04-12 01:35:00.756390,195
2024-04-12 01:39:10.756390,264
2024-04-12 01:43:20.756390,221
2024-04-12 01:47:30.756390,202
2024-04-12 01:51:40.756390,214
2024-04-12 01:55:50.756390,204
2024-04-12 02:00:00.756390,218
2024-04-12 02:04:10.756390,203
2024-04-12 02:08:20.756390,209
2024-04-12 02:12:30.756390,198
2024-04-12 02:16:40.756390,206
2024-04-12 02:20:50.756390,185
2024-04-12 02:25:00.756390,204
2024-04-12 02:29:10.756390,196
2024-04-12 02:33:20.756390,187
2024-04-12 02:37:30.756390,198
2024-04-12 02:41:40.756390,187
2024-04-12 02:45:50.756390,155
2024-04-12 02:50:00.756390,207
2024-04-12 02:54:10.756390,184
2024-04-12 02:58:20.756390,190
2024-04-12 03:02:30.756390,204
2024-04-12 03:06:40.756390,185
2024-04-12 03:10:50.756390,203
2024-04-12 03:15:00.756390,192
2024-04-12 03:19:10.756390,189
2024-04-12 03:23:20.756390,185
2024-04-12 03:27:30.756390,177
2024-04-12 03:31:40.756390,197
2024-04-12 03:35:50.756390,208
2024-04-12 03:40:00.756390,196
2024-04-12 03:44:10.756390,238
2024-04-12 03:48:20.756390,189
2024-04-12 03:52:30.756390,192
2024-04-12 03:56:40.756390,183
2024-04-12 04:00:50.756390,161
2024-04-12 04:05:00.756390,189
2024-04-12 04:09:10.756390,190
2024-04-12 04:13:20.756390,187
2024-04-12 04:17:30.756390,199
2024-04-12 04:21:40.756390,192
2024-04-12 04:25:50.756390,194
2024-04-12 04:30:00.756390,176
2024-04-12 04:34:10.756390,192
2024-04-12 04:38:20.756390,176
2024-04-12 04:42:30.756390,192
2024-04-12 04:46:40.756390,175
2024-04-12 04:50:50.756390,191
2024-04-12 04:55:00.756390,182
2024-04-12 04:59:10.756390,185
2024-04-12 05:03:20.756390,199
2024-04-12 05:07:30.756390,192
2024-04-12 05:11:40.756390,194
2024-04-12 05:15:50.756390,198
2024-04-12 05:20:00.756390,189
2024-04-12 05:24:10.756390,191
2024-04-12 05:28:20.756390,192
2024-04-12 05:32:30.756390,176
2024-04-12 05:36:40.756390,191
2024-04-12 05:40:50.756390,198
2024-04-12 05:45:00.756390,200
2024-04-12 05:49:10.756390,185
2024-04-12 05:53:20.756390,189
2024-04-12 05:57:30.756390,193
2024-04-12 06:01:40.756390,275
2024-04-12 06:05:50.756390,206
2024-04-12 06:10:00.756390,191
2024-04-12 06:14:10.756390,190
2024-04-12 06:18:20.756390,191
2024-04-12 06:22:30.756390,195
2024-04-12 06:26:40.756390,204
2024-04-12 06:30:50.756390,183
2024-04-12 06:35:00.756390,183
2024-04-12 06:39:10.756390,202
2024-04-12 06:43:20.756390,179
2024-04-12 06:47:30.756390,185
2024-04-12 06:51:40.756390,178
2024-04-12 06:55:50.756390,185
2024-04-12 07:00:00.756390,185
2024-04-12 07:04:10.756390,194
2024-04-12 07:08:20.756390,186
2024-04-12 07:12:30.756390,186
2024-04-12 07:16:40.756390,196
2024-04-12 07:20:50.756390,181
2024-04-12 07:25:00.756390,182
2024-04-12 07:29:10.756390,180
2024-04-12 07:33:20.756390,142
2024-04-12 07:37:30.756390,178
2024-04-12 07:41:40.756390,176
2024-04-12 07:45:50.756390,151
2024-04-12 07:50:00.756390,164
2024-04-12 07:54:10.756390,182
2024-04-12 07:58:20.756390,245
2024-04-12 08:02:30.756390,183
2024-04-12 08:06:40.756390,172
2024-04-12 08:10:50.756390,177
2024-04-12 08:15:00.756390,170
2024-04-12 08:19:10.756390,176
2024-04-12 08:23:20.756390,259
2024-04-12 08:27:30.756390,190
2024-04-12 08:31:40.756390,202
2024-04-12 08:35:50.756390,191
2024-04-12 08:40:00.756390,193
2024-04-12 08:44:10.756390,198
2024-04-12 08:48:20.756390,185
2024-04-12 08:52:30.756390,200
2024-04-12 08:56:40.756390,209
2024-04-12 09:00:50.756390,200
2024-04-12 09:05:00.756390,184
2024-04-12 09:09:10.756390,191
2024-04-12 09:13:20.756390,204
2024-04-12 09:17:30.756390,207
2024-04-12 09:21:40.756390,195
2024-04-12 09:25:50.756390,151
2024-04-12 09:30:00.756390,206
2024-04-12 09:34:10.756390,175
2024-04-12 09:38:20.756390,188
2024-04-12 09:42:30.756390,193
2024-04-12 09:46:40.756390,192
2024-04-12 09:50:50.756390,165
2024-04-12 09:55:00.756390,166
2024-04-12 09:59:10.756390,158
2024-04-12 10:03:20.756390,186
2024-04-12 10:07:30.756390,168
2024-04-12 10:11:40.756390,188
2024-04-12 10:15:50.756390,177
2024-04-12 10:20:00.756390,208
2024-04-12 10:24:10.756390,173
2024-04-12 10:28:20.756390,179
2024-04-12 10:32:30.756390,189
2024-04-12 10:36:40.756390,197
2024-04-12 10:40:50.756390,184
2024-04-12 10:45:00.756390,178
2024-04-12 10:49:10.756390,179
2024-04-12 10:53:20.756390,187
2024-04-12 10:57:30.756390,196
2024-04-12 11:01:40.756390,170
2024-04-12 11:05:50.756390,186
2024-04-12 11:10:00.756390,251
2024-04-12 11:14:10.756390,190
2024-04-12 11:18:20.756390,200
2024-04-12 11:22:30.756390,174
2024-04-12 11:26:40.756390,185
2024-04-12 11:30:50.756390,206
2024-04-12 11:35:00.756390,186
2024-04-12 11:39:10.756390,195
2024-04-12 11:43:20.756390,183
2024-04-12 11:47:30.756390,181
2024-04-12 11:51:40.756390,181
2024-04-12 11:55:50.756390,207
2024-04-12 12:00:00.756390,249
2024-04-12 12:04:10.756390,207
2024-04-12 12:08:20.756390,206
2024-04-12 12:12:30.756390,224
2024-04-12 12:16:40.756390,196
2024-04-12 12:20:50.756390,234
2024-04-12 12:25:00.756390,196
2024-04-12 12:29:10.756390,205
2024-04-12 12:33:20.756390,238
2024-04-12 12:37:30.756390,198
2024-04-12 12:41:40.756390,195
2024-04-12 12:45:50.756390,188
2024-04-12 12:50:00.756390,180
2024-04-12 12:54:10.756390,196
2024-04-12 12:58:20.756390,199
2024-04-12 13:02:30.756390,177
2024-04-12 13:06:40.756390,201
2024-04-12 13:10:50.756390,184
2024-04-12 13:15:00.756390,189
2024-04-12 13:19:10.756390,183
2024-04-12 13:23:20.756390,190
2024-04-12 13:27:30.756390,205
2024-04-12 13:31:40.756390,168
2024-04-12 13:35:50.756390,177
2024-04-12 13:40:00.756390,188
2024-04-12 13:44:10.756390,201
2024-04-12 13:48:20.756390,200
2024-04-12 13:52:30.756390,189
2024-04-12 13:56:40.756390,212
2024-04-12 14:00:50.756390,190
2024-04-12 14:05:00.756390,197
2024-04-12 14:09:10.756390,194
2024-04-12 14:13:20.756390,213
2024-04-12 14:17:30.756390,193
2024-04-12 14:21:40.756390,227
2024-04-12 14:25:50.756390,208
2024-04-12 14:30:00.756390,195
2024-04-12 14:34:10.756390,200
2024-04-12 14:38:20.756390,204
2024-04-12 14:42:30.756390,199
2024-04-12 14:46:40.756390,186
2024-04-12 14:50:50.756390,217
2024-04-12 14:55:00.756390,182
2024-04-12 14:59:10.756390,201
2024-04-12 15:03:20.756390,198
2024-04-12 15:07:30.756390,200
2024-04-12 15:11:40.756390,244
2024-04-12 15:15:50.756390,190
2024-04-12 15:20:00.756390,192
2024-04-12 15:24:10.756390,195
2024-04-12 15:28:20.756390,206
2024-04-12 15:32:30.756390,223
2024-04-12 15:36:40.756390,201
2024-04-12 15:40:50.756390,204
2024-04-12 15:45:00.756390,199
2024-04-12 15:49:10.756390,206
2024-04-12 15:53:20.756390,202
2024-04-12 15:57:30.756390,211
2024-04-12 16:01:40.756390,197
2024-04-12 16:05:50.756390,200
2024-04-12 16:10:00.756390,186
2024-04-12 16:14:10.756390,206
2024-04-12 16:18:20.756390,182
2024-04-12 16:22:30.756390,193
2024-04-12 16:26:40.756390,191
2024-04-12 16:30:50.756390,184
2024-04-12 16:35:00.756390,176
2024-04-12 16:39:10.756390,144
2024-04-12 16:43:20.756390,183
2024-04-12 16:47:30.756390,177
2024-04-12 16:51:40.756390,194
2024-04-12 16:55:50.756390,241
2024-04-12 17:00:00.756390,195
2024-04-12 17:04:10.756390,154
2024-04-12 17:08:20.756390,188
2024-04-12 17:12:30.756390,174
2024-04-12 17:16:40.756390,168
2024-04-12 17:20:50.756390,182
2024-04-12 17:25:00.756390,172
2024-04-12 17:29:10.756390,191
2024-04-12 17:33:20.756390,175
2024-04-12 17:37:30.756390,176
2024-04-12 17:41:40.756390,236
2024-04-12 17:45:50.756390,184
2024-04-12 17:50:00.756390,179
2024-04-12 17:54:10.756390,237
2024-04-12 17:58:20.756390,245
2024-04-12 18:02:30.756390,200
2024-04-12 18:06:40.756390,188
2024-04-12 18:10:50.756390,214
2024-04-12 18:15:00.756390,207
2024-04-12 18:19:10.756390,206
2024-04-12 18:23:20.756390,210
2024-04-12 18:27:30.756390,203
2024-04-12 18:31:40.756390,205
2024-04-12 18:35:50.756390,215
2024-04-12 18:40:00.756390,198
2024-04-12 18:44:10.756390,217
2024-04-12 18:48:20.756390,199
2024-04-12 18:52:30.756390,194
2024-04-12 18:56:40.756390,215
2024-04-12 19:00:50.756390,214
2024-04-12 19:05:00.756390,148
2024-04-12 19:09:10.756390,189
2024-04-12 19:13:20.756390,196
2024-04-12 19:17:30.756390,187
2024-04-12 19:21:40.756390,162
2024-04-12 19:25:50.756390,243
2024-04-12 19:30:00.756390,168
2024-04-12 19:34:10.756390,195
2024-04-12 19:38:20.756390,212
2024-04-12 19:42:30.756390,212
2024-04-12 19:46:40.756390,194
2024-04-12 19:50:50.756390,192
2024-04-12 19:55:00.756390,187
2024-04-12 19:59:10.756390,198
2024-04-12 20:03:20.756390,168
2024-04-12 20:07:30.756390,191
2024-04-12 20:11:40.756390,190
2024-04-12 20:15:50.756390,185
2024-04-12 20:20:00.756390,168
2024-04-12 20:24:10.756390,177
2024-04-12 20:28:20.756390,198
2024-04-12 20:32:30.756390,198
2024-04-12 20:36:40.756390,178
2024-04-12 20:40:50.756390,195
2024-04-12 20:45:00.756390,202
2024-04-12 20:49:10.756390,219
2024-04-12 20:53:20.756390,210
2024-04-12 20:57:30.756390,212
2024-04-12 21:01:40.756390,203
2024-04-12 21:05:50.756390,210
2024-04-12 21:10:00.756390,178
2024-04-12 21:14:10.756390,206
2024-04-12 21:18:20.756390,202
2024-04-12 21:22:30.756390,211
2024-04-12 21:26:40.756390,208
2024-04-12 21:30:50.756390,186
2024-04-12 21:35:00.756390,201
2024-04-12 21:39:10.756390,190
2024-04-12 21:43:20.756390,184
2024-04-12 21:47:30.756390,204
2024-04-12 21:51:40.756390,202
2024-04-12 21:55:50.756390,166
2024-04-12 22:00:00.756390,254
2024-04-12 22:04:10.756390,190
2024-04-12 22:08:20.756390,216
2024-04-12 22:12:30.756390,192
2024-04-12 22:16:40.756390,213
2024-04-12 22:20:50.756390,184
2024-04-12 22:25:00.756390,199
2024-04-12 22:29:10.756390,846
2024-04-12 22:33:20.756390,256
2024-04-12 22:37:30.756390,217
2024-04-12 22:41:40.756390,215
2024-04-12 22:45:50.756390,208
2024-04-12 22:50:00.756390,196
2024-04-12 22:54:10.756390,200
2024-04-12 22:58:20.756390,161
2024-04-12 23:02:30.756390,179
2024-04-12 23:06:40.756390,195
2024-04-12 23:10:50.756390,190
2024-04-12 23:15:00.756390,182
2024-04-12 23:19:10.756390,199
2024-04-12 23:23:20.756390,195
2024-04-12 23:27:30.756390,200
2024-04-12 23:31:40.756390,176
2024-04-12 23:35:50.756390,193
2024-04-12 23:40:00.756390,184
2024-04-12 23:44:10.756390,0
2024-04-12 23:48:20.756390,3
2024-04-12 23:52:30.756390,1
2024-04-12 23:56:40.756390,7
2024-04-13 00:00:50.756390,83
2024-04-13 00:05:00.756390,190
2024-04-13 00:09:10.756390,213
2024-04-13 00:13:20.756390,207
2024-04-13 00:17:30.756390,197
2024-04-13 00:21:40.756390,223
2024-04-13 00:25:50.756390,203
2024-04-13 00:30:00.756390,207
2024-04-13 00:34:10.756390,202
2024-04-13 00:38:20.756390,207
2024-04-13 00:42:30.756390,203
2024-04-13 00:46:40.756390,208
2024-04-13 00:50:50.756390,195
2024-04-13 00:55:00.756390,205
2024-04-13 00:59:10.756390,204
2024-04-13 01:03:20.756390,206
2024-04-13 01:07:30.756390,200
2024-04-13 01:11:40.756390,224
2024-04-13 01:15:50.756390,200
2024-04-13 01:20:00.756390,206
2024-04-13 01:24:10.756390,199
2024-04-13 01:28:20.756390,207
2024-04-13 01:32:30.756390,209
2024-04-13 01:36:40.756390,202
2024-04-13 01:40:50.756390,205
2024-04-13 01:45:00.756390,201
2024-04-13 01:49:10.756390,207
2024-04-13 01:53:20.756390,214
2024-04-13 01:57:30.756390,212
2024-04-13 02:01:40.756390,207
2024-04-13 02:05:50.756390,208
2024-04-13 02:10:00.756390,198
2024-04-13 02:14:10.756390,207
2024-04-13 02:18:20.756390,204
2024-04-13 02:22:30.756390,202
2024-04-13 02:26:40.756390,205
2024-04-13 02:30:50.756390,206
2024-04-13 02:35:00.756390,216
2024-04-13 02:39:10.756390,205
2024-04-13 02:43:20.756390,202
2024-04-13 02:47:30.756390,208
2024-04-13 02:51:40.756390,206
2024-04-13 02:55:50.756390,198
2024-04-13 03:00:00.756390,207
2024-04-13 03:04:10.756390,200
2024-04-13 03:08:20.756390,208
2024-04-13 03:12:30.756390,198
2024-04-13 03:16:40.756390,224
2024-04-13 03:20:50.756390,199
2024-04-13 03:25:00.756390,209
2024-04-13 03:29:10.756390,195
2024-04-13 03:33:20.756390,201
2024-04-13 03:37:30.756390,194
2024-04-13 03:41:40.756390,201
2024-04-13 03:45:50.756390,195
2024-04-13 03:50:00.756390,202
2024-04-13 03:54:10.756390,187
2024-04-13 03:58:20.756390,185
2024-04-13 04:02:30.756390,175
2024-04-13 04:06:40.756390,193
2024-04-13 04:10:50.756390,189
2024-04-13 04:15:00.756390,203
2024-04-13 04:19:10.756390,196
2024-04-13 04:23:20.756390,188
2024-04-13 04:27:30.756390,186
2024-04-13 04:31:40.756390,195
2024-04-13 04:35:50.756390,202
2024-04-13 04:40:00.756390,216
2024-04-13 04:44:10.756390,200
2024-04-13 04:48:20.756390,207
2024-04-13 04:52:30.756390,215
2024-04-13 04:56:40.756390,203
2024-04-13 05:00:50.756390,206
2024-04-13 05:05:00.756390,204
2024-04-13 05:09:10.756390,196
2024-04-13 05:13:20.756390,188
2024-04-13 05:17:30.756390,200
2024-04-13 05:21:40.756390,198
2024-04-13 05:25:50.756390,200
2024-04-13 05:30:00.756390,192
2024-04-13 05:34:10.756390,193
2024-04-13 05:38:20.756390,190
2024-04-13 05:42:30.756390,180
2024-04-13 05:46:40.756390,181
2024-04-13 05:50:50.756390,190
2024-04-13 05:55:00.756390,190
2024-04-13 05:59:10.756390,204
2024-04-13 06:03:20.756390,187
2024-04-13 06:07:30.756390,192
2024-04-13 06:11:40.756390,196
2024-04-13 06:15:50.756390,188
2024-04-13 06:20:00.756390,192
2024-04-13 06:24:10.756390,204
2024-04-13 06:28:20.756390,190
2024-04-13 06:32:30.756390,192
2024-04-13 06:36:40.756390,192
2024-04-13 06:40:50.756390,244
2024-04-13 06:45:00.756390,199
2024-04-13 06:49:10.756390,224
2024-04-13 06:53:20.756390,195
2024-04-13 06:57:30.756390,175
2024-04-13 07:01:40.756390,221
2024-04-13 07:05:50.756390,206
2024-04-13 07:10:00.756390,203
2024-04-13 07:14:10.756390,201
2024-04-13 07:18:20.756390,191
2024-04-13 07:22:30.756390,190
2024-04-13 07:26:40.756390,196
2024-04-13 07:30:50.756390,241
2024-04-13 07:35:00.756390,187
2024-04-13 07:39:10.756390,199
2024-04-13 07:43:20.756390,166
2024-04-13 07:47:30.756390,152
2024-04-13 07:51:40.756390,196
2024-04-13 07:55:50.756390,202
2024-04-13 08:00:00.756390,213
2024-04-13 08:04:10.756390,196
2024-04-13 08:08:20.756390,185
2024-04-13 08:12:30.756390,183
2024-04-13 08:16:40.756390,190
2024-04-13 08:20:50.756390,185
2024-04-13 08:25:00.756390,184
2024-04-13 08:29:10.756390,184
2024-04-13 08:33:20.756390,185
2024-04-13 08:37:30.756390,191
2024-04-13 08:41:40.756390,170
2024-04-13 08:45:50.756390,176
2024-04-13 08:50:00.756390,191
2024-04-13 08:54:10.756390,182
2024-04-13 08:58:20.756390,189
2024-04-13 09:02:30.756390,189
2024-04-13 09:06:40.756390,171
2024-04-13 09:10:50.756390,192
2024-04-13 09:15:00.756390,193
2024-04-13 09:19:10.756390,188
2024-04-13 09:23:20.756390,173
2024-04-13 09:27:30.756390,211
2024-04-13 09:31:40.756390,185
2024-04-13 09:35:50.756390,184
2024-04-13 09:40:00.756390,184
2024-04-13 09:44:10.756390,162
2024-04-13 09:48:20.756390,182
2024-04-13 09:52:30.756390,192
2024-04-13 09:56:40.756390,186
2024-04-13 10:00:50.756390,189
2024-04-13 10:05:00.756390,189
2024-04-13 10:09:10.756390,193
2024-04-13 10:13:20.756390,177
2024-04-13 10:17:30.756390,157
2024-04-13 10:21:40.756390,177
2024-04-13 10:25:50.756390,181
2024-04-13 10:30:00.756390,178
2024-04-13 10:34:10.756390,181
2024-04-13 10:38:20.756390,235
2024-04-13 10:42:30.756390,196
2024-04-13 10:46:40.756390,187
2024-04-13 10:50:50.756390,203
2024-04-13 10:55:00.756390,197
2024-04-13 10:59:10.756390,195
2024-04-13 11:03:20.756390,194
2024-04-13 11:07:30.756390,200
2024-04-13 11:11:40.756390,196
2024-04-13 11:15:50.756390,185
2024-04-13 11:20:00.756390,199
2024-04-13 11:24:10.756390,203
2024-04-13 11:28:20.756390,153
2024-04-13 11:32:30.756390,168
2024-04-13 11:36:40.756390,158
2024-04-13 11:40:50.756390,166
2024-04-13 11:45:00.756390,199
2024-04-13 11:49:10.756390,177
2024-04-13 11:53:20.756390,203
2024-04-13 11:57:30.756390,179
2024-04-13 12:01:40.756390,163
2024-04-13 12:05:50.756390,198
2024-04-13 12:10:00.756390,212
2024-04-13 12:14:10.756390,198
2024-04-13 12:18:20.756390,223
2024-04-13 12:22:30.756390,186
2024-04-13 12:26:40.756390,207
2024-04-13 12:30:50.756390,192
2024-04-13 12:35:00.756390,213
2024-04-13 12:39:10.756390,269
2024-04-13 12:43:20.756390,204
2024-04-13 12:47:30.756390,212
2024-04-13 12:51:40.756390,210
2024-04-13 12:55:50.756390,192
2024-04-13 13:00:00.756390,179
2024-04-13 13:04:10.756390,190
2024-04-13 13:08:20.756390,173
2024-04-13 13:12:30.756390,193
2024-04-13 13:16:40.756390,199
2024-04-13 13:20:50.756390,197
2024-04-13 13:25:00.756390,210
2024-04-13 13:29:10.756390,205
2024-04-13 13:33:20.756390,188
2024-04-13 13:37:30.756390,203
2024-04-13 13:41:40.756390,185
2024-04-13 13:45:50.756390,169
2024-04-13 13:50:00.756390,186
2024-04-13 13:54:10.756390,193
2024-04-13 13:58:20.756390,201
2024-04-13 14:02:30.756390,211
2024-04-13 14:06:40.756390,201
2024-04-13 14:10:50.756390,195
2024-04-13 14:15:00.756390,264
2024-04-13 14:19:10.756390,221
2024-04-13 14:23:20.756390,202
2024-04-13 14:27:30.756390,214
2024-04-13 14:31:40.756390,204
2024-04-13 14:35:50.756390,218
2024-04-13 14:40:00.756390,203
2024-04-13 14:44:10.756390,209
2024-04-13 14:48:20.756390,198
2024-04-13 14:52:30.756390,206
2024-04-13 14:56:40.756390,185
2024-04-13 15:00:50.756390,204
2024-04-13 15:05:00.756390,196
2024-04-13 15:09:10.756390,187
2024-04-13 15:13:20.756390,198
2024-04-13 15:17:30.756390,187
2024-04-13 15:21:40.756390,155
2024-04-13 15:25:50.756390,207
2024-04-13 15:30:00.756390,184
2024-04-13 15:34:10.756390,190
2024-04-13 15:38:20.756390,204
2024-04-13 15:42:30.756390,185
2024-04-13 15:46:40.756390,203
2024-04-13 15:50:50.756390,192
2024-04-13 15:55:00.756390,189
2024-04-13 15:59:10.756390,185
2024-04-13 16:03:20.756390,177
2024-04-13 16:07:30.756390,197
2024-04-13 16:11:40.756390,208
2024-04-13 16:15:50.756390,196
2024-04-13 16:20:00.756390,238
2024-04-13 16:24:10.756390,189
2024-04-13 16:28:20.756390,192
2024-04-13 16:32:30.756390,183
2024-04-13 16:36:40.756390,161
2024-04-13 16:40:50.756390,189
2024-04-13 16:45:00.756390,190
2024-04-13 16:49:10.756390,187
2024-04-13 16:53:20.756390,199
2024-04-13 16:57:30.756390,192
2024-04-13 17:01:40.756390,194
