ds,y
2024-07-15 08:57:20.413583,357
2024-07-16 12:44:00.413583,428
2024-07-17 16:30:40.413583,376
2024-07-18 20:17:20.413583,394
2024-07-20 00:04:00.413583,329
2024-07-21 03:50:40.413583,341
2024-07-22 07:37:20.413583,404
2024-07-23 11:24:00.413583,342
2024-07-24 15:10:40.413583,372
2024-07-25 18:57:20.413583,429
2024-07-26 22:44:00.413583,392
2024-07-28 02:30:40.413583,421
2024-07-29 06:17:20.413583,419
2024-07-30 10:04:00.413583,406
2024-07-31 13:50:40.413583,359
2024-08-01 17:37:20.413583,348
2024-08-02 21:24:00.413583,373
2024-08-04 01:10:40.413583,389
2024-08-05 04:57:20.413583,380
2024-08-06 08:44:00.413583,378
2024-08-07 12:30:40.413583,425
2024-08-08 16:17:20.413583,380
2024-08-09 20:04:00.413583,414
2024-08-10 23:50:40.413583,401
2024-08-12 03:37:20.413583,401
2024-08-13 07:24:00.413583,404
2024-08-14 11:10:40.413583,470
2024-08-15 14:57:20.413583,390
2024-08-16 18:44:00.413583,371
2024-08-17 22:30:40.413583,383
2024-08-19 02:17:20.413583,385
2024-08-20 06:04:00.413583,382
2024-08-21 09:50:40.413583,394
2024-08-22 13:37:20.413583,375
2024-08-23 17:24:00.413583,364
2024-08-24 21:10:40.413583,360
2024-08-26 00:57:20.413583,357
2024-08-27 04:44:00.413583,401
2024-08-28 08:30:40.413583,364
2024-08-29 12:17:20.413583,437
2024-08-30 16:04:00.413583,334
2024-08-31 19:50:40.413583,353
2024-09-01 23:37:20.413583,363
2024-09-03 03:24:00.413583,364
2024-09-04 07:10:40.413583,404
2024-09-05 10:57:20.413583,362
2024-09-06 14:44:00.413583,356
2024-09-07 18:30:40.413583,337
2024-09-08 22:17:20.413583,371
2024-09-10 02:04:00.413583,378
2024-09-11 05:50:40.413583,375
2024-09-12 09:37:20.413583,440
2024-09-13 13:24:00.413583,415
2024-09-14 17:10:40.413583,399
2024-09-15 20:57:20.413583,393
2024-09-17 00:44:00.413583,351
2024-09-18 04:30:40.413583,395
2024-09-19 08:17:20.413583,393
2024-09-20 12:04:00.413583,374
2024-09-21 15:50:40.413583,365
2024-09-22 19:37:20.413583,359
2024-09-23 23:24:00.413583,345
2024-09-25 03:10:40.413583,387
2024-09-26 06:57:20.413583,341
2024-09-27 10:44:00.413583,357
2024-09-28 14:30:40.413583,337
2024-09-29 18:17:20.413583,365
2024-09-30 22:04:00.413583,344
2024-10-02 01:50:40.413583,384
2024-10-03 05:37:20.413583,385
2024-10-04 09:24:00.413583,368
2024-10-05 13:10:40.413583,360
2024-10-06 16:57:20.413583,385
2024-10-07 20:44:00.413583,377
2024-10-09 00:30:40.413583,381
2024-10-10 04:17:20.413583,362
2024-10-11 08:04:00.413583,444
2024-10-12 11:50:40.413583,369
2024-10-13 15:37:20.413583,366
2024-10-14 19:24:00.413583,326
2024-10-15 23:10:40.413583,385
2024-10-17 02:57:20.413583,365
2024-10-18 06:44:00.413583,358
2024-10-19 10:30:40.413583,370
2024-10-20 14:17:20.413583,351
2024-10-21 18:04:00.413583,346
2024-10-22 21:50:40.413583,389
2024-10-24 01:37:20.413583,368
2024-10-25 05:24:00.413583,330
2024-10-26 09:10:40.413583,368
2024-10-27 12:57:20.413583,379
2024-10-28 16:44:00.413583,365
2024-10-29 20:30:40.413583,383
2024-10-31 00:17:20.413583,370
2024-11-01 04:04:00.413583,393
2024-11-02 07:50:40.413583,377
2024-11-03 11:37:20.413583,368
2024-11-04 15:24:00.413583,377
2024-11-05 19:10:40.413583,380
2024-11-06 22:57:20.413583,371
2024-11-08 02:44:00.413583,391
2024-11-09 06:30:40.413583,431
2024-11-10 10:17:20.413583,397
2024-11-11 14:04:00.413583,438
2024-11-12 17:50:40.413583,362
2024-11-13 21:37:20.413583,356
2024-11-15 01:24:00.413583,358
2024-11-16 05:10:40.413583,361
2024-11-17 08:57:20.413583,366
2024-11-18 12:44:00.413583,421
2024-11-19 16:30:40.413583,381
2024-11-20 20:17:20.413583,406
2024-11-22 00:04:00.413583,368
2024-11-23 03:50:40.413583,387
2024-11-24 07:37:20.413583,366
2024-11-25 11:24:00.413583,403
2024-11-26 15:10:40.413583,407
2024-11-27 18:57:20.413583,400
2024-11-28 22:44:00.413583,395
2024-11-30 02:30:40.413583,404
2024-12-01 06:17:20.413583,400
2024-12-02 10:04:00.413583,383
2024-12-03 13:50:40.413583,385
2024-12-04 17:37:20.413583,388
2024-12-05 21:24:00.413583,397
2024-12-07 01:10:40.413583,373
2024-12-08 04:57:20.413583,448
2024-12-09 08:44:00.413583,390
2024-12-10 12:30:40.413583,381
2024-12-11 16:17:20.413583,370
2024-12-12 20:04:00.413583,383
2024-12-13 23:50:40.413583,357
2024-12-15 03:37:20.413583,392
2024-12-16 07:24:00.413583,377
2024-12-17 11:10:40.413583,372
2024-12-18 14:57:20.413583,366
2024-12-19 18:44:00.413583,377
2024-12-20 22:30:40.413583,351
2024-12-22 02:17:20.413583,372
2024-12-23 06:04:00.413583,358
2024-12-24 09:50:40.413583,376
2024-12-25 13:37:20.413583,394
2024-12-26 17:24:00.413583,383
2024-12-27 21:10:40.413583,410
2024-12-29 00:57:20.413583,412
2024-12-30 04:44:00.413583,392
2024-12-31 08:30:40.413583,400
2025-01-01 12:17:20.413583,361
2025-01-02 16:04:00.413583,352
2025-01-03 19:50:40.413583,367
2025-01-04 23:37:20.413583,353
2025-01-06 03:24:00.413583,428
2025-01-07 07:10:40.413583,454
2025-01-08 10:57:20.413583,395
2025-01-09 14:44:00.413583,398
2025-01-10 18:30:40.413583,368
2025-01-11 22:17:20.413583,360
2025-01-13 02:04:00.413583,363
2025-01-14 05:50:40.413583,334
2025-01-15 09:37:20.413583,358
2025-01-16 13:24:00.413583,347
2025-01-17 17:10:40.413583,383
2025-01-18 20:57:20.413583,478
2025-01-20 00:44:00.413583,419
2025-01-21 04:30:40.413583,376
2025-01-22 08:17:20.413583,424
2025-01-23 12:04:00.413583,420
2025-01-24 15:50:40.413583,394
2025-01-25 19:37:20.413583,415
2025-01-26 23:24:00.413583,447
2025-01-28 03:10:40.413583,362
2025-01-29 06:57:20.413583,407
2025-01-30 10:44:00.413583,338
2025-01-31 14:30:40.413583,318
2025-02-01 18:17:20.413583,1132
2025-02-02 22:04:00.413583,397
2025-02-04 01:50:40.413583,443
2025-02-05 05:37:20.413583,363
2025-02-06 09:24:00.413583,381
2025-02-07 13:10:40.413583,358
2025-02-08 16:57:20.413583,398
2025-02-09 20:44:00.413583,387
2025-02-11 00:30:40.413583,0
2025-02-12 04:17:20.413583,4
2025-02-13 08:04:00.413583,18
2025-02-14 11:50:40.413583,404
2025-02-15 15:37:20.413583,404
2025-02-16 19:24:00.413583,407
2025-02-17 23:10:40.413583,404
2025-02-19 02:57:20.413583,403
2025-02-20 06:44:00.413583,401
2025-02-21 10:30:40.413583,401
2025-02-22 14:17:20.413583,400
2025-02-23 18:04:00.413583,417
2025-02-24 21:50:40.413583,400
2025-02-26 01:37:20.413583,404
2025-02-27 05:24:00.413583,401
2025-02-28 09:10:40.413583,403
2025-03-01 12:57:20.413583,415
2025-03-02 16:44:00.413583,401
2025-03-03 20:30:40.413583,403
2025-03-05 00:17:20.413583,401
2025-03-06 04:04:00.413583,399
2025-03-07 07:50:40.413583,414
2025-03-08 11:37:20.413583,405
2025-03-09 15:24:00.413583,400
2025-03-10 19:10:40.413583,403
2025-03-11 22:57:20.413583,402
2025-03-13 02:44:00.413583,420
2025-03-14 06:30:40.413583,398
2025-03-15 10:17:20.413583,394
2025-03-16 14:04:00.413583,391
2025-03-17 17:50:40.413583,389
2025-03-18 21:37:20.413583,360
2025-03-20 01:24:00.413583,379
2025-03-21 05:10:40.413583,369
2025-03-22 08:57:20.413583,379
2025-03-23 12:44:00.413583,386
2025-03-24 16:30:40.413583,404
2025-03-25 20:17:20.413583,410
2025-03-27 00:04:00.413583,406
2025-03-28 03:50:40.413583,393
2025-03-29 07:37:20.413583,379
2025-03-30 11:24:00.413583,385
2025-03-31 15:10:40.413583,398
2025-04-01 18:57:20.413583,362
2025-04-02 22:44:00.413583,369
2025-04-04 02:30:40.413583,371
2025-04-05 06:17:20.413583,394
2025-04-06 10:04:00.413583,379
2025-04-07 13:50:40.413583,378
2025-04-08 17:37:20.413583,382
2025-04-09 21:24:00.413583,375
2025-04-11 01:10:40.413583,390
2025-04-12 04:57:20.413583,430
2025-04-13 08:44:00.413583,422
2025-04-14 12:30:40.413583,395
2025-04-15 16:17:20.413583,391
2025-04-16 20:04:00.413583,380
2025-04-17 23:50:40.413583,354
2025-04-19 03:37:20.413583,405
2025-04-20 07:24:00.413583,413
2025-04-21 11:10:40.413583,327
2025-04-22 14:57:20.413583,393
2025-04-23 18:44:00.413583,340
2025-04-24 22:30:40.413583,363
2025-04-26 02:17:20.413583,345
2025-04-27 06:04:00.413583,354
2025-04-28 09:50:40.413583,356
2025-04-29 13:37:20.413583,414
2025-04-30 17:24:00.413583,376
2025-05-01 21:10:40.413583,381
2025-05-03 00:57:20.413583,362
2025-05-04 04:44:00.413583,348
2025-05-05 08:30:40.413583,360
2025-05-06 12:17:20.413583,333
2025-05-07 16:04:00.413583,366
2025-05-08 19:50:40.413583,369
2025-05-09 23:37:20.413583,369
2025-05-11 03:24:00.413583,348
2025-05-12 07:10:40.413583,361
2025-05-13 10:57:20.413583,343
2025-05-14 14:44:00.413583,363
2025-05-15 18:30:40.413583,368
2025-05-16 22:17:20.413583,357
2025-05-18 02:04:00.413583,428
2025-05-19 05:50:40.413583,376
2025-05-20 09:37:20.413583,394
2025-05-21 13:24:00.413583,329
2025-05-22 17:10:40.413583,341
2025-05-23 20:57:20.413583,404
2025-05-25 00:44:00.413583,342
2025-05-26 04:30:40.413583,372
2025-05-27 08:17:20.413583,429
2025-05-28 12:04:00.413583,392
2025-05-29 15:50:40.413583,421
2025-05-30 19:37:20.413583,419
2025-05-31 23:24:00.413583,406
2025-06-02 03:10:40.413583,359
2025-06-03 06:57:20.413583,348
2025-06-04 10:44:00.413583,373
2025-06-05 14:30:40.413583,389
2025-06-06 18:17:20.413583,380
2025-06-07 22:04:00.413583,378
2025-06-09 01:50:40.413583,425
2025-06-10 05:37:20.413583,380
2025-06-11 09:24:00.413583,414
2025-06-12 13:10:40.413583,401
2025-06-13 16:57:20.413583,401
2025-06-14 20:44:00.413583,404
2025-06-16 00:30:40.413583,470
2025-06-17 04:17:20.413583,390
2025-06-18 08:04:00.413583,371
2025-06-19 11:50:40.413583,383
2025-06-20 15:37:20.413583,385
2025-06-21 19:24:00.413583,382
2025-06-22 23:10:40.413583,394
2025-06-24 02:57:20.413583,375
2025-06-25 06:44:00.413583,364
2025-06-26 10:30:40.413583,360
2025-06-27 14:17:20.413583,357
2025-06-28 18:04:00.413583,401
2025-06-29 21:50:40.413583,364
2025-07-01 01:37:20.413583,437
2025-07-02 05:24:00.413583,334
2025-07-03 09:10:40.413583,353
2025-07-04 12:57:20.413583,363
2025-07-05 16:44:00.413583,364
2025-07-06 20:30:40.413583,404
2025-07-08 00:17:20.413583,362
2025-07-09 04:04:00.413583,356
2025-07-10 07:50:40.413583,337
2025-07-11 11:37:20.413583,371
2025-07-12 15:24:00.413583,378
2025-07-13 19:10:40.413583,375
2025-07-14 22:57:20.413583,440
2025-07-16 02:44:00.413583,415
2025-07-17 06:30:40.413583,399
2025-07-18 10:17:20.413583,393
2025-07-19 14:04:00.413583,351
2025-07-20 17:50:40.413583,395
2025-07-21 21:37:20.413583,393
2025-07-23 01:24:00.413583,374
2025-07-24 05:10:40.413583,365
2025-07-25 08:57:20.413583,359
2025-07-26 12:44:00.413583,345
2025-07-27 16:30:40.413583,387
2025-07-28 20:17:20.413583,341
2025-07-30 00:04:00.413583,357
2025-07-31 03:50:40.413583,337
2025-08-01 07:37:20.413583,365
2025-08-02 11:24:00.413583,344
2025-08-03 15:10:40.413583,384
2025-08-04 18:57:20.413583,385
2025-08-05 22:44:00.413583,368
2025-08-07 02:30:40.413583,360
2025-08-08 06:17:20.413583,385
2025-08-09 10:04:00.413583,377
2025-08-10 13:50:40.413583,381
2025-08-11 17:37:20.413583,362
2025-08-12 21:24:00.413583,444
2025-08-14 01:10:40.413583,369
2025-08-15 04:57:20.413583,366
2025-08-16 08:44:00.413583,326
2025-08-17 12:30:40.413583,385
2025-08-18 16:17:20.413583,365
2025-08-19 20:04:00.413583,358
2025-08-20 23:50:40.413583,370
2025-08-22 03:37:20.413583,351
2025-08-23 07:24:00.413583,346
2025-08-24 11:10:40.413583,389
2025-08-25 14:57:20.413583,368
2025-08-26 18:44:00.413583,330
2025-08-27 22:30:40.413583,368
2025-08-29 02:17:20.413583,379
2025-08-30 06:04:00.413583,365
2025-08-31 09:50:40.413583,383
2025-09-01 13:37:20.413583,370
2025-09-02 17:24:00.413583,393
2025-09-03 21:10:40.413583,377
2025-09-05 00:57:20.413583,368
2025-09-06 04:44:00.413583,377
2025-09-07 08:30:40.413583,380
2025-09-08 12:17:20.413583,371
2025-09-09 16:04:00.413583,391
2025-09-10 19:50:40.413583,431
2025-09-11 23:37:20.413583,397
2025-09-13 03:24:00.413583,438
2025-09-14 07:10:40.413583,362
2025-09-15 10:57:20.413583,356
2025-09-16 14:44:00.413583,358
2025-09-17 18:30:40.413583,361
2025-09-18 22:17:20.413583,366
2025-09-20 02:04:00.413583,421
2025-09-21 05:50:40.413583,381
2025-09-22 09:37:20.413583,406
2025-09-23 13:24:00.413583,368
2025-09-24 17:10:40.413583,387
2025-09-25 20:57:20.413583,366
2025-09-27 00:44:00.413583,403
2025-09-28 04:30:40.413583,407
2025-09-29 08:17:20.413583,400
2025-09-30 12:04:00.413583,395
2025-10-01 15:50:40.413583,404
2025-10-02 19:37:20.413583,400
2025-10-03 23:24:00.413583,383
2025-10-05 03:10:40.413583,385
2025-10-06 06:57:20.413583,388
2025-10-07 10:44:00.413583,397
2025-10-08 14:30:40.413583,373
2025-10-09 18:17:20.413583,448
2025-10-10 22:04:00.413583,390
2025-10-12 01:50:40.413583,381
2025-10-13 05:37:20.413583,370
2025-10-14 09:24:00.413583,383
2025-10-15 13:10:40.413583,357
2025-10-16 16:57:20.413583,392
2025-10-17 20:44:00.413583,377
2025-10-19 00:30:40.413583,372
2025-10-20 04:17:20.413583,366
2025-10-21 08:04:00.413583,377
2025-10-22 11:50:40.413583,351
2025-10-23 15:37:20.413583,372
2025-10-24 19:24:00.413583,358
2025-10-25 23:10:40.413583,376
2025-10-27 02:57:20.413583,394
2025-10-28 06:44:00.413583,383
2025-10-29 10:30:40.413583,410
2025-10-30 14:17:20.413583,412
2025-10-31 18:04:00.413583,392
2025-11-01 21:50:40.413583,400
2025-11-03 01:37:20.413583,361
2025-11-04 05:24:00.413583,352
2025-11-05 09:10:40.413583,367
2025-11-06 12:57:20.413583,353
2025-11-07 16:44:00.413583,428
2025-11-08 20:30:40.413583,454
2025-11-10 00:17:20.413583,395
2025-11-11 04:04:00.413583,398
2025-11-12 07:50:40.413583,368
2025-11-13 11:37:20.413583,360
2025-11-14 15:24:00.413583,363
2025-11-15 19:10:40.413583,334
2025-11-16 22:57:20.413583,358
2025-11-18 02:44:00.413583,347
2025-11-19 06:30:40.413583,383
2025-11-20 10:17:20.413583,478
2025-11-21 14:04:00.413583,419
2025-11-22 17:50:40.413583,376
2025-11-23 21:37:20.413583,424
2025-11-25 01:24:00.413583,420
2025-11-26 05:10:40.413583,394
2025-11-27 08:57:20.413583,415
2025-11-28 12:44:00.413583,447
2025-11-29 16:30:40.413583,362
2025-11-30 20:17:20.413583,407
2025-12-02 00:04:00.413583,338
2025-12-03 03:50:40.413583,318
2025-12-04 07:37:20.413583,1132
2025-12-05 11:24:00.413583,397
2025-12-06 15:10:40.413583,443
2025-12-07 18:57:20.413583,363
2025-12-08 22:44:00.413583,381
2025-12-10 02:30:40.413583,358
2025-12-11 06:17:20.413583,398
2025-12-12 10:04:00.413583,387
2025-12-13 13:50:40.413583,0
2025-12-14 17:37:20.413583,4
2025-12-15 21:24:00.413583,18
2025-12-17 01:10:40.413583,404
2025-12-18 04:57:20.413583,404
2025-12-19 08:44:00.413583,407
2025-12-20 12:30:40.413583,404
2025-12-21 16:17:20.413583,403
2025-12-22 20:04:00.413583,401
2025-12-23 23:50:40.413583,401
2025-12-25 03:37:20.413583,400
2025-12-26 07:24:00.413583,417
2025-12-27 11:10:40.413583,400
2025-12-28 14:57:20.413583,404
2025-12-29 18:44:00.413583,401
2025-12-30 22:30:40.413583,403
2026-01-01 02:17:20.413583,415
2026-01-02 06:04:00.413583,401
2026-01-03 09:50:40.413583,403
2026-01-04 13:37:20.413583,401
2026-01-05 17:24:00.413583,399
2026-01-06 21:10:40.413583,414
2026-01-08 00:57:20.413583,405
2026-01-09 04:44:00.413583,400
2026-01-10 08:30:40.413583,403
2026-01-11 12:17:20.413583,402
2026-01-12 16:04:00.413583,420
2026-01-13 19:50:40.413583,398
2026-01-14 23:37:20.413583,394
2026-01-16 03:24:00.413583,391
2026-01-17 07:10:40.413583,389
2026-01-18 10:57:20.413583,360
2026-01-19 14:44:00.413583,379
2026-01-20 18:30:40.413583,369
2026-01-21 22:17:20.413583,379
2026-01-23 02:04:00.413583,386
2026-01-24 05:50:40.413583,404
2026-01-25 09:37:20.413583,410
2026-01-26 13:24:00.413583,406
2026-01-27 17:10:40.413583,393
2026-01-28 20:57:20.413583,379
2026-01-30 00:44:00.413583,385
2026-01-31 04:30:40.413583,398
2026-02-01 08:17:20.413583,362
2026-02-02 12:04:00.413583,369
2026-02-03 15:50:40.413583,371
2026-02-04 19:37:20.413583,394
2026-02-05 23:24:00.413583,379
2026-02-07 03:10:40.413583,378
2026-02-08 06:57:20.413583,382
2026-02-09 10:44:00.413583,375
2026-02-10 14:30:40.413583,390
2026-02-11 18:17:20.413583,430
2026-02-12 22:04:00.413583,422
2026-02-14 01:50:40.413583,395
2026-02-15 05:37:20.413583,391
2026-02-16 09:24:00.413583,380
2026-02-17 13:10:40.413583,354
2026-02-18 16:57:20.413583,405
2026-02-19 20:44:00.413583,413
2026-02-21 00:30:40.413583,327
2026-02-22 04:17:20.413583,393
2026-02-23 08:04:00.413583,340
2026-02-24 11:50:40.413583,363
2026-02-25 15:37:20.413583,345
2026-02-26 19:24:00.413583,354
2026-02-27 23:10:40.413583,356
2026-03-01 02:57:20.413583,414
2026-03-02 06:44:00.413583,376
2026-03-03 10:30:40.413583,381
2026-03-04 14:17:20.413583,362
2026-03-05 18:04:00.413583,348
2026-03-06 21:50:40.413583,360
2026-03-08 01:37:20.413583,333
2026-03-09 05:24:00.413583,366
2026-03-10 09:10:40.413583,369
2026-03-11 12:57:20.413583,369
2026-03-12 16:44:00.413583,348
2026-03-13 20:30:40.413583,361
2026-03-15 00:17:20.413583,343
2026-03-16 04:04:00.413583,363
2026-03-17 07:50:40.413583,368
2026-03-18 11:37:20.413583,357
2026-03-19 15:24:00.413583,428
2026-03-20 19:10:40.413583,376
2026-03-21 22:57:20.413583,394
2026-03-23 02:44:00.413583,329
2026-03-24 06:30:40.413583,341
2026-03-25 10:17:20.413583,404
2026-03-26 14:04:00.413583,342
2026-03-27 17:50:40.413583,372
2026-03-28 21:37:20.413583,429
2026-03-30 01:24:00.413583,392
2026-03-31 05:10:40.413583,421
2026-04-01 08:57:20.413583,419
2026-04-02 12:44:00.413583,406
2026-04-03 16:30:40.413583,359
2026-04-04 20:17:20.413583,348
2026-04-06 00:04:00.413583,373
2026-04-07 03:50:40.413583,389
2026-04-08 07:37:20.413583,380
2026-04-09 11:24:00.413583,378
2026-04-10 15:10:40.413583,425
2026-04-11 18:57:20.413583,380
2026-04-12 22:44:00.413583,414
2026-04-14 02:30:40.413583,401
2026-04-15 06:17:20.413583,401
2026-04-16 10:04:00.413583,404
2026-04-17 13:50:40.413583,470
2026-04-18 17:37:20.413583,390
2026-04-19 21:24:00.413583,371
2026-04-21 01:10:40.413583,383
2026-04-22 04:57:20.413583,385
2026-04-23 08:44:00.413583,382
2026-04-24 12:30:40.413583,394
2026-04-25 16:17:20.413583,375
2026-04-26 20:04:00.413583,364
2026-04-27 23:50:40.413583,360
2026-04-29 03:37:20.413583,357
2026-04-30 07:24:00.413583,401
2026-05-01 11:10:40.413583,364
2026-05-02 14:57:20.413583,437
2026-05-03 18:44:00.413583,334
2026-05-04 22:30:40.413583,353
2026-05-06 02:17:20.413583,363
2026-05-07 06:04:00.413583,364
2026-05-08 09:50:40.413583,404
2026-05-09 13:37:20.413583,362
2026-05-10 17:24:00.413583,356
2026-05-11 21:10:40.413583,337
2026-05-13 00:57:20.413583,371
2026-05-14 04:44:00.413583,378
2026-05-15 08:30:40.413583,375
2026-05-16 12:17:20.413583,440
2026-05-17 16:04:00.413583,415
2026-05-18 19:50:40.413583,399
2026-05-19 23:37:20.413583,393
2026-05-21 03:24:00.413583,351
2026-05-22 07:10:40.413583,395
2026-05-23 10:57:20.413583,393
2026-05-24 14:44:00.413583,374
2026-05-25 18:30:40.413583,365
2026-05-26 22:17:20.413583,359
2026-05-28 02:04:00.413583,345
2026-05-29 05:50:40.413583,387
2026-05-30 09:37:20.413583,341
2026-05-31 13:24:00.413583,357
2026-06-01 17:10:40.413583,337
2026-06-02 20:57:20.413583,365
2026-06-04 00:44:00.413583,344
2026-06-05 04:30:40.413583,384
2026-06-06 08:17:20.413583,385
2026-06-07 12:04:00.413583,368
2026-06-08 15:50:40.413583,360
2026-06-09 19:37:20.413583,385
2026-06-10 23:24:00.413583,377
2026-06-12 03:10:40.413583,381
2026-06-13 06:57:20.413583,362
2026-06-14 10:44:00.413583,444
2026-06-15 14:30:40.413583,369
2026-06-16 18:17:20.413583,366
2026-06-17 22:04:00.413583,326
2026-06-19 01:50:40.413583,385
2026-06-20 05:37:20.413583,365
2026-06-21 09:24:00.413583,358
2026-06-22 13:10:40.413583,370
2026-06-23 16:57:20.413583,351
2026-06-24 20:44:00.413583,346
2026-06-26 00:30:40.413583,389
2026-06-27 04:17:20.413583,368
2026-06-28 08:04:00.413583,330
2026-06-29 11:50:40.413583,368
2026-06-30 15:37:20.413583,379
2026-07-01 19:24:00.413583,365
2026-07-02 23:10:40.413583,383
2026-07-04 02:57:20.413583,370
2026-07-05 06:44:00.413583,393
2026-07-06 10:30:40.413583,377
2026-07-07 14:17:20.413583,368
2026-07-08 18:04:00.413583,377
2026-07-09 21:50:40.413583,380
2026-07-11 01:37:20.413583,371
2026-07-12 05:24:00.413583,391
2026-07-13 09:10:40.413583,431
2026-07-14 12:57:20.413583,397
2026-07-15 16:44:00.413583,438
2026-07-16 20:30:40.413583,362
2026-07-18 00:17:20.413583,356
2026-07-19 04:04:00.413583,358
2026-07-20 07:50:40.413583,361
2026-07-21 11:37:20.413583,366
2026-07-22 15:24:00.413583,421
2026-07-23 19:10:40.413583,381
2026-07-24 22:57:20.413583,406
2026-07-26 02:44:00.413583,368
2026-07-27 06:30:40.413583,387
2026-07-28 10:17:20.413583,366
2026-07-29 14:04:00.413583,403
2026-07-30 17:50:40.413583,407
2026-07-31 21:37:20.413583,400
2026-08-02 01:24:00.413583,395
2026-08-03 05:10:40.413583,404
2026-08-04 08:57:20.413583,400
2026-08-05 12:44:00.413583,383
2026-08-06 16:30:40.413583,385
2026-08-07 20:17:20.413583,388
2026-08-09 00:04:00.413583,397
2026-08-10 03:50:40.413583,373
2026-08-11 07:37:20.413583,448
2026-08-12 11:24:00.413583,390
2026-08-13 15:10:40.413583,381
2026-08-14 18:57:20.413583,370
2026-08-15 22:44:00.413583,383
2026-08-17 02:30:40.413583,357
2026-08-18 06:17:20.413583,392
2026-08-19 10:04:00.413583,377
2026-08-20 13:50:40.413583,372
2026-08-21 17:37:20.413583,366
2026-08-22 21:24:00.413583,377
2026-08-24 01:10:40.413583,351
2026-08-25 04:57:20.413583,372
2026-08-26 08:44:00.413583,358
2026-08-27 12:30:40.413583,376
2026-08-28 16:17:20.413583,394
2026-08-29 20:04:00.413583,383
2026-08-30 23:50:40.413583,410
2026-09-01 03:37:20.413583,412
2026-09-02 07:24:00.413583,392
2026-09-03 11:10:40.413583,400
2026-09-04 14:57:20.413583,361
2026-09-05 18:44:00.413583,352
2026-09-06 22:30:40.413583,367
2026-09-08 02:17:20.413583,353
2026-09-09 06:04:00.413583,428
2026-09-10 09:50:40.413583,454
2026-09-11 13:37:20.413583,395
2026-09-12 17:24:00.413583,398
2026-09-13 21:10:40.413583,368
2026-09-15 00:57:20.413583,360
2026-09-16 04:44:00.413583,363
2026-09-17 08:30:40.413583,334
2026-09-18 12:17:20.413583,358
2026-09-19 16:04:00.413583,347
2026-09-20 19:50:40.413583,383
2026-09-21 23:37:20.413583,478
2026-09-23 03:24:00.413583,419
2026-09-24 07:10:40.413583,376
2026-09-25 10:57:20.413583,424
2026-09-26 14:44:00.413583,420
