1,0.000000
2,0.280722
3,0.300431
4,0.751977
5,0.767999
6,3.104998
7,3.130070
8,3.497324
9,3.520606
10,4.118193
11,4.163682
12,4.185300
13,4.239900
14,4.262484
15,4.375397
16,4.536451
17,4.551611
18,5.120841
19,5.174908
20,5.313008
21,5.396887
22,5.481714
23,5.528119
24,5.579224
25,5.656570
26,5.676666
27,5.757427
28,5.757446
29,5.821685
30,5.861492
31,5.909615
32,5.960654
33,6.013165
34,6.093234
35,6.138524
36,6.276195
37,6.362583
38,6.402012
39,6.476308
40,6.541117
41,6.664636
42,6.712451
43,6.760123
44,6.885097
45,6.994446
46,7.056782
47,7.232632
48,7.248729
49,7.294728
50,7.441444
51,7.489516
52,7.637222
53,7.682425
54,7.848629
55,7.894010
56,7.937094
57,8.079051
58,8.124834
59,8.330329
60,8.376709
61,8.446743
62,8.591059
63,8.636698
64,8.753041
65,8.874605
66,8.920861
67,8.945819
68,8.996993
69,9.177335
70,9.222621
71,9.490432
72,9.536651
73,9.833150
74,9.878531
75,10.208531
76,10.254732
77,10.589939
78,10.635333
79,11.001836
80,11.047849
81,11.442172
82,11.489275
83,11.913645
84,11.959060
85,12.408170
86,12.453470
87,12.945726
88,12.993198
89,13.510406
90,13.555869
91,14.117517
92,14.164000
93,14.894683
94,14.944468
95,15.790626
96,15.847416
97,16.609387
98,16.713481
99,17.604709
100,17.655645
101,18.752028
102,18.848428
103,19.784637
104,19.863374
105,20.932483
106,21.079491
107,21.117316
108,21.162604
109,21.309526
110,21.378918
111,21.641289
112,21.801272
113,21.894491
114,21.939787
115,22.101570
116,22.152714
117,22.359895
118,22.426435
119,22.576791
120,22.721143
121,22.894392
122,22.971468
123,23.160647
124,23.208672
125,23.429302
126,23.551805
127,23.552739
128,23.801332
129,23.801349
130,23.876832
131,24.103638
132,24.175924
133,24.337841
134,24.501336
135,24.553749
136,24.560483
137,24.917550
138,25.001281
139,25.387923
140,25.587998
141,25.824634
142,25.892704
143,26.286993
144,26.405139
145,26.844871
146,26.893876
147,27.390276
148,27.395688
149,27.459827
150,27.923717
151,28.008412
152,28.520042
153,28.574069
154,29.129677
155,29.207446
156,29.780189
157,29.835027
158,30.480765
159,30.601131
160,31.213781
161,31.265449
162,31.996636
163,32.051813
164,32.836465
165,32.907808
166,33.721436
167,33.766686
168,34.790993
169,34.845513
170,35.997125
171,36.311935
172,36.313277
173,36.358509
174,36.461261
175,36.642008
176,36.909601
177,36.958014
178,37.109733
179,37.155950
180,37.336769
181,37.420717
182,37.644119
183,37.719655
184,38.049173
185,38.099481
186,38.340646
187,38.396603
188,38.628875
189,38.752539
190,38.926284
191,38.977195
192,39.232439
193,39.278855
194,39.615874
195,39.662293
196,40.000737
197,40.047508
198,40.400571
199,40.448829
200,40.808668
201,40.854179
202,41.256714
203,41.302843
204,41.721404
205,41.767416
206,42.209251
207,42.259934
208,42.728644
209,42.776035
210,43.360684
211,43.406215
212,43.977396
213,44.099197
214,44.761383
215,44.807576
216,45.462022
217,45.507363
218,46.224112
219,46.274854
220,47.032309
221,47.078657
222,47.880730
223,47.927842
224,48.776731
225,48.823740
226,49.735798
227,49.782945
228,50.813203
229,50.858605
230,50.905179
231,50.978076
232,51.016931
233,51.062748
234,51.125437
235,51.170820
236,51.253564
237,51.323732
238,51.380959
239,51.426164
240,51.661013
241,51.809215
242,51.872704
243,51.919515
244,52.117165
245,52.182125
246,52.325245
247,52.398399
248,52.621139
249,52.676135
250,52.894511
251,52.943803
252,53.289393
253,53.351792
