1,0.000000
2,0.021473
3,0.021489
4,0.258743
5,0.580212
6,2.576807
7,2.660762
8,2.680089
9,2.735577
10,2.755296
11,2.806717
12,2.864543
13,2.923510
14,3.314382
15,3.332710
16,3.921552
17,3.936833
18,4.859073
19,4.986914
20,5.047034
21,5.096165
22,5.307418
23,5.422730
24,5.858098
25,5.936731
26,6.204857
27,6.283655
28,6.678983
29,6.725231
30,7.150074
31,7.168895
32,7.198735
33,7.440870
34,7.702526
35,7.747976
36,8.350058
37,8.396737
38,8.964067
39,9.017306
40,9.102056
41,9.148274
42,9.873705
43,9.957895
44,10.003318
45,10.897080
46,10.942953
47,11.912699
48,12.032732
49,13.105836
50,13.173404
51,14.249944
52,14.419289
53,15.282057
54,15.361016
55,16.094115
56,16.265184
57,16.824845
58,16.902518
59,17.397928
60,17.485746
61,17.876235
62,17.982479
63,18.252646
64,18.453629
65,18.799000
66,18.847940
67,19.001750
68,19.051803
69,19.146074
70,19.193671
71,19.297975
72,19.440975
73,19.541464
74,19.605860
75,19.641500
76,19.766555
77,19.821436
78,19.872210
79,19.959064
80,20.059560
81,20.080746
82,20.144820
83,20.229271
84,20.276842
85,20.408590
86,20.567215
87,20.937571
88,21.046981
89,21.152053
90,21.522250
91,21.529630
92,21.583747
93,21.968461
94,22.019732
95,22.518118
96,22.569403
97,23.153394
98,23.199063
99,23.872617
100,23.921067
101,24.700781
102,24.746317
103,25.628235
104,25.678958
105,26.614464
106,26.624877
107,26.667123
108,27.660442
109,27.707100
110,28.691358
111,28.691945
112,28.697450
113,28.748186
114,29.706005
115,29.751708
116,30.606578
117,30.656514
118,31.392471
119,31.440100
120,32.046109
121,32.092685
122,32.604567
123,32.652539
124,33.033444
125,33.084597
126,33.376093
127,33.428199
128,33.708444
129,33.757426
130,33.919152
131,33.968682
132,34.100019
133,34.145647
134,34.223931
135,34.271738
136,34.327099
137,34.372865
138,34.430869
139,34.479421
140,34.523372
141,34.569941
142,34.617673
143,34.716834
144,34.724589
145,34.801993
146,34.826100
147,34.891957
148,34.930250
149,35.000805
150,35.066495
151,35.111804
152,35.221441
153,35.385830
154,35.438436
155,35.540764
156,35.676724
157,35.721999
158,35.953326
159,36.005839
160,36.293219
161,36.386465
162,36.689194
163,36.734553
164,37.162687
165,37.208085
166,37.782106
167,37.827598
168,38.444900
169,38.490385
170,39.214212
171,39.259587
172,40.077828
173,40.124048
174,41.038874
175,41.084259
176,42.061863
177,42.107265
178,43.109914
179,43.155317
180,44.125970
181,44.171417
182,45.070047
183,45.115898
184,45.913062
185,45.958291
186,46.646596
187,46.693488
188,47.253751
189,47.299009
190,47.750433
191,47.795836
192,48.158029
193,48.204162
194,48.482711
195,48.531318
196,48.738056
197,48.783968
198,48.945667
199,48.991283
200,49.106829
201,49.152880
202,49.152901
203,49.173846
204,49.233996
205,49.280156
206,49.334947
207,49.382843
208,49.429081
209,49.477774
210,49.529368
211,49.574604
212,49.681416
213,49.802098
214,49.861864
215,49.935739
216,50.033798
217,50.096147
218,50.217293
219,50.328758
220,50.504531
221,50.590666
222,50.884623
223,50.944231
224,51.277887
225,51.378913
226,51.689430
227,51.801233
228,52.209094
229,52.273582
230,52.801455
231,52.846654
232,53.592417
233,53.713525
234,54.393195
235,54.442828
236,55.384733
237,55.617185
238,56.505592
239,56.590606
240,57.745447
241,57.796438
242,58.961282
243,59.024769
244,59.942886
245,60.040858
246,60.833727
247,60.940623
248,61.453561
249,61.637431
250,61.683140
251,62.244775
252,62.379940
253,62.748073
254,62.794644
255,63.153967
256,63.216730
257,63.491077
258,63.509438
259,63.537506
260,63.808792
261,63.854052
262,63.997924
263,64.044863
264,64.154038
265,64.204763
266,64.304765
267,64.350065
268,64.384148
269,64.429444
270,64.472506
271,64.528715
272,64.565327
273,64.610893
274,64.730421
275,64.775824
276,64.817649
277,64.862862
278,64.903293
279,64.948701
280,65.020289
281,65.068588
282,65.151969
283,65.199784
284,65.329421
285,65.374868
286,65.525289
287,65.553442
288,65.581315
289,65.773795
290,65.819154
291,66.148332
292,66.208177
293,66.522047
294,66.609241
295,66.986958
296,67.044902
297,67.543733
298,67.600727
299,68.273297
300,68.381530
301,69.177748
302,69.223840
303,70.052104
304,70.149278
305,71.135350
306,71.217779
307,72.426117
308,72.497353
309,73.681735
310,73.889154
311,74.707327
312,74.754444
313,75.878595
314,75.923792
315,76.948003
316,77.069648
317,77.680188
318,77.732258
319,78.161671
320,78.207890
321,78.496821
322,78.545020
323,78.765074
324,78.815174
325,79.020218
326,79.068165
327,79.224985
328,79.313396
329,79.447284
330,79.665543
331,79.909974
332,79.956694
333,80.017020
334,80.085685
335,80.445572
336,80.528815
337,80.953537
338,81.001074
339,81.450798
340,81.673264
341,82.181949
342,82.227966
343,82.769245
344,82.853447
345,83.889566
346,83.943675
347,84.947776
348,85.127476
349,85.928131
350,86.000767
351,87.025706
352,87.147599
353,88.301429
354,88.348239
355,89.840899
356,89.900697
357,90.800885
358,90.888757
359,91.665324
360,91.724727
361,92.306010
362,92.478125
363,92.984793
364,93.040827
365,93.512826
366,93.713604
367,93.920360
368,93.977886
369,94.178739
370,94.267310
371,94.450936
372,94.496932
373,94.737413
374,94.914171
375,95.001516
376,95.054673
377,95.226248
378,95.304741
379,95.479782
380,95.611962
381,95.844685
382,95.896794
383,96.148377
384,96.212406
385,96.722378
386,96.770716
387,97.297896
388,97.347115
389,97.889549
390,97.955744
391,98.615907
392,98.776084
393,99.429698
394,99.507195
395,100.337570
396,100.548902
397,101.282070
398,101.429884
399,102.313407
400,102.415513
401,102.417674
402,103.348443
403,103.404187
404,104.356758
405,104.433943
406,105.264893
407,105.336619
408,106.182561
409,106.272750
410,106.864084
411,106.962136
412,107.449321
413,107.509019
414,107.925214
415,107.984686
416,108.294618
417,108.341112
418,108.543799
419,108.585961
420,108.634826
421,108.814234
422,108.859717
423,109.022379
424,109.071082
425,109.172851
426,109.247606
427,109.432091
428,109.559258
429,109.574660
430,109.712822
431,109.802188
432,109.848351
433,109.914608
434,109.960017
435,110.025953
436,110.072274
437,110.161815
438,110.207526
439,110.330048
440,110.375947
441,110.529621
442,110.575045
443,110.765761
444,110.811868
445,111.058866
446,111.104316
447,111.402967
448,111.448931
449,111.814317
450,111.860708
451,112.316915
452,112.363136
453,112.903306
454,112.948648
455,113.594102
456,113.640384
457,114.378445
458,114.423887
459,115.265947
460,115.314001
461,116.245946
462,116.291347
463,117.273758
464,117.320004
465,118.306208
466,118.351540
467,119.310019
468,119.356285
469,120.233917
470,120.280027
471,121.052053
472,121.097466
473,121.769513
474,121.816779
475,122.349700
476,122.395091
477,122.840259
478,122.888600
479,123.257438
480,123.306711
481,123.555952
482,123.625288
483,123.793902
484,123.839130
485,123.991994
486,124.037558
487,124.141556
488,124.202651
489,124.276405
490,124.321681
491,124.364709
492,124.431635
493,124.472201
494,124.518823
495,124.557433
496,124.607170
497,124.645303
498,124.693205
499,124.728346
500,124.774695
501,124.817157
502,124.862379
503,124.929471
504,124.975037
505,125.069464
506,125.118821
507,125.152894
508,125.198496
509,125.317517
510,125.362821
511,125.514161
512,125.563369
513,125.765244
514,125.815161
515,126.048890
516,126.094712
517,126.404499
518,126.451865
519,126.902791
520,126.948071
521,126.977855
522,127.409741
523,127.455022
524,128.017987
525,128.063803
526,128.722144
527,128.771489
528,129.539400
529,129.587059
530,130.477606
531,130.523769
532,131.465331
533,131.526481
534,132.482152
535,132.529728
536,133.525228
537,133.572097
538,134.517432
539,134.563861
540,135.186456
541,135.425698
542,135.471968
543,136.228651
544,136.284882
545,136.904954
546,136.950399
547,137.234751
548,137.461652
549,137.579835
550,137.933573
551,137.993571
552,138.296348
553,138.342211
554,138.610141
555,138.659873
556,138.840946
557,138.888818
558,139.041450
559,139.087310
560,139.192043
561,139.237594
562,139.299160
563,139.346914
564,139.389117
565,139.437274
566,139.489555
567,139.535744
568,139.589702
569,139.640683
570,139.689638
571,139.761739
572,139.801865
573,139.849376
574,139.936768
575,140.017734
576,140.171948
577,140.302030
578,140.601362
579,140.785331
580,140.962128
581,141.014695
582,141.386376
583,141.467430
584,141.930006
585,142.031419
586,142.983848
587,143.029120
588,143.678892
589,143.727764
590,144.502165
591,144.547800
592,145.433458
593,145.776864
594,146.820937
595,146.873651
596,147.893493
597,148.061534
598,148.961785
599,149.063691
600,150.187516
601,150.320672
602,151.088708
603,151.185896
604,151.839962
605,152.002506
606,152.424506
607,152.580182
608,152.896255
609,152.965052
610,153.272069
611,153.320574
612,153.604107
613,153.708729
614,153.856952
615,153.902639
616,154.045537
617,154.091178
618,154.193759
619,154.240722
620,154.302952
621,154.354971
622,154.396311
623,154.452761
624,154.483928
625,154.534748
626,154.572273
627,154.620285
628,154.661542
629,154.724809
630,154.750674
631,154.797730
632,154.837134
633,154.882446
634,154.953009
635,154.999338
636,155.117671
637,155.163370
638,155.281582
639,155.326860
640,155.484647
641,155.556014
642,155.740547
643,155.810087
644,156.029317
645,156.085144
646,156.404797
647,156.465572
648,156.832560
649,156.878125
650,157.338931
651,157.388726
652,157.933281
653,157.984798
654,158.744843
655,158.967878
656,159.824302
657,159.869823
658,160.856907
659,160.932072
660,161.881290
661,161.927945
662,162.913902
663,162.970856
664,163.941904
665,164.044039
666,164.928895
667,165.057521
668,165.822050
669,165.867396
670,166.937367
671,166.982948
672,167.629580
673,167.676683
674,167.957807
675,168.083586
676,168.401055
677,168.450849
678,168.671768
679,168.858104
680,168.893379
681,168.944133
682,169.071023
683,169.200819
684,169.206167
685,169.321799
686,169.456843
687,169.502232
688,169.565887
689,169.686161
690,169.705933
691,169.816889
692,169.832714
693,169.878860
694,170.084051
695,170.160939
696,170.440220
697,170.735851
698,170.989960
699,171.092281
700,171.466749
701,171.685690
702,172.020741
703,172.089110
704,172.584362
705,172.632177
706,173.286385
707,173.471569
708,174.386014
709,174.752227
710,175.362612
711,175.454313
712,176.460370
713,176.580175
714,177.636622
715,177.699300
716,178.672254
717,178.772344
718,179.866424
719,179.912495
720,180.827887
721,180.972493
722,181.872782
723,181.938502
724,182.481581
725,182.594853
726,182.928722
727,183.066621
728,183.308354
729,183.438106
730,183.604368
731,183.709404
732,183.889975
733,183.957527
734,184.060986
735,184.112253
736,184.225261
737,184.324869
738,184.332824
739,184.400530
740,184.434969
741,184.529461
742,184.534052
743,184.579353
744,184.648876
745,184.704854
746,204.858070
747,223.285190
